name	category	price	rating	url	description
Набор бирок с джутом и наклейками «Hand made», 10 шт, 3,5 × 6 см / 6 шт, 4 × 4 см, цвет крафт	Декоративные элементы для одежды	35.9	5	https://www.sima-land.ru/10330945/nabor-birok-s-dzhutom-i-nakleykami-hand-made-10-sht-3-5-6-cm-6-sht-4-4-cm-cvet-kraft/	Бирки с наклейками — незаменимые аксессуары для рукоделия. Они добавят изделиям шарма, помогут забрендировать их, сделать акцент на эксклюзивности и высоком качестве, внести завершающий штрих при упаковке. Каждая бирка и наклейка украшены надписью Hand made. Приятный бонус — джутовый шнурок. Этот набор станет неотъемлемой частью творческого процесса. С его помощью можно украсить: В набор входят:
Гравюра-книга детская «Почерк Востока», 8 гравюр, со штихелем	Гравюры	79	4.9	https://www.sima-land.ru/10401948/gravyura-kniga-detskaya-pocherk-vostoka-8-gravyur-so-shtihelem/	Гравюры «Почерк Востока» — это сочетание искусства и магии для детей и подростков. Гравюры привлекут внимание любителей мистических сюжетов и необычных пейзажей. Особенности набора Гравюры «Почерк Востока» не только развивает творческие способности, но и позволяет детям окунуться в мир магии и фантазий. Занятия с таким набором дарят радость и удовольствие, превращая обычное времяпрепровождение в увлекательное приключение.
Пенал для кистей и карандашей текстиль, 16 предметов «Кот»	Школьный текстиль	270	0	https://www.sima-land.ru/10416318/penal-dlya-kistey-i-karandashey-tekstil-16-predmetov-kot/	
Цветные карандаши мини в тубусе, 12 шт «Корги»	Принадлежности для рисования	98	4	https://www.sima-land.ru/10417613/cvetnye-karandashi-mini-v-tubuse-12-sht-korgi/	
Набор текстильных деталей для декора. Помпоны для творчества «Фиолетовые», 55 гр	Принадлежности для творчества	104	5	https://www.sima-land.ru/10419929/nabor-tekstilnyh-detaley-dlya-dekora-pompony-dlya-tvorchestva-fioletovye-55-gr/	Набор текстильных помпошек подойдёт для создания детских поделок и аппликаций, декорирования кукол и игрушек. Их можно пришивать нитками или крепить на клей.
Лента для декора и подарков новогодняя новогодняяя «Звездочки глянец», 1.2 см × 45 м, красная	Подарочная упаковка	69	0	https://www.sima-land.ru/10423964/lenta-dlya-dekora-i-podarkov-novogodnyaya-novogodnyayaya-zvezdochki-glyanec-1-2-cm-45-m-krasnaya/	Лента для декора и подарков — это универсальный и стильный элемент, который способен преобразить любые проекты и подарки, добавляя им уникальность и изящество. В зависимости от материала, цвета и текстуры, лента может служить различным целям: от украшения упаковки до создания красивых декоративных изделий. Ленты можно использовать для самых разных целей: Лента — это не просто украшение, а важный элемент, который может преображать и оживлять. Она позволяет вам выразить свои чувства и креативность, добавляя праздничное настроение в повседневную жизнь. Независимо от того, украшаем ли мы подарок для близкого человека или создаем что-то уникальное для собственного удовольствия, лента всегда станет отличным помощником. Поэтому не стоит недооценивать ее значение — используйте ее по максимуму и дайте волю своему воображению!
Наклейки интерьерные «Фразочки» на унитаз, 33 х 50,5 см	Принадлежности для творчества	85	5	https://www.sima-land.ru/10443276/nakleyki-interernye-frazochki-na-unitaz-33-h-50-5-cm/	
Переводная тату цветная «Яйцо с розовыми узорами», временная татуировка, 10×10 см	Принадлежности для творчества	35.9	0	https://www.sima-land.ru/10449506/perevodnaya-tatu-cvetnaya-yayco-s-rozovymi-uzorami-vremennaya-tatuirovka-10-10-cm/	Раскройте весеннее настроение с этим изысканным временным украшением. Хрупкое яйцо, украшенное нежными розовыми узорами, станет изящным акцентом вашего праздничного образа, напоминая о пробуждении природы и пасхальных традициях. Каждая линия этого рисунка выполнена с особой тщательностью - изящные завитки и тонкие переходы оттенков создают эффект ручной росписи. Универсальный размер 10×10 см позволяет разместить татуировку на запястье, шее или тыльной стороне ладони, добавляя образу нотку весенней свежести. Это больше чем просто временное украшение - это возможность привнести в повседневность частичку весеннего волшебства, создать особое настроение и удивить окружающих оригинальным подходом к празднованию. Пусть ваш образ заиграет новыми красками с этим изысканным пасхальным акцентом!
Переводная тату на тело цветная «Веснушки. Купидон», 16×5 см	Принадлежности для творчества	26	5	https://www.sima-land.ru/10449529/perevodnaya-tatu-na-telo-cvetnaya-vesnushki-kupidon-16-5-cm/	
Лиана искусственная для декора «Папоротник», 3 метра, 13 × 13 × 2 см	Принадлежности для творчества	65	5	https://www.sima-land.ru/10450074/liana-iskusstvennaya-dlya-dekora-paporotnik-3-metra-13-13-2-cm/	
Стропа ременная «Зебра», 38 мм, 3 ± 0,1 м, цвет бежево-чёрный	Отделочные материалы	215	4.5	https://www.sima-land.ru/10479425/stropa-remennaya-zebra-38-mm-3-0-1-m-cvet-bezhevo-chernyy/	
Лист для творчества иск.кожа "Крупные блёстки" серебро лист 33х20 см толщина 0,84 мм	Ткани	138	5	https://www.sima-land.ru/10480562/list-dlya-tvorchestva-isk-kozha-krupnye-blestki-serebro-list-33h20-cm-tolschina-0-84-mm/	
Лист для творчества иск.кожа "Крупные блёстки" светло-золотой лист 33х20 см толщина 0,84 мм	Ткани	138	0	https://www.sima-land.ru/10480564/list-dlya-tvorchestva-isk-kozha-krupnye-blestki-svetlo-zolotoy-list-33h20-cm-tolschina-0-84-mm/	
Кант атласный, 12 мм, 65±1 м, белый	Отделочные материалы	270	5	https://www.sima-land.ru/10487861/kant-atlasnyy-12-mm-65-1-m-belyy/	
Наклейка пластик стразы "Бабочки" цветная 15х9 см	Принадлежности для творчества	112	0	https://www.sima-land.ru/10536713/nakleyka-plastik-strazy-babochki-cvetnaya-15h9-cm/	
Переводная тату на тело и стразы «Цветочная аппликация», набор 2 листа, цветная, 18×8 см	Принадлежности для творчества	105	0	https://www.sima-land.ru/10536736/perevodnaya-tatu-na-telo-i-strazy-cvetochnaya-applikaciya-nabor-2-lista-cvetnaya-18-8-cm/	
Переводная тату на тело и стразы «Цветочная аппликация», набор 2 листа, серебро, 18×8 см	Принадлежности для творчества	105	0	https://www.sima-land.ru/10536739/perevodnaya-tatu-na-telo-i-strazy-cvetochnaya-applikaciya-nabor-2-lista-serebro-18-8-cm/	
Наклейка пластик "Палитра звёзд" 20х9 см	Принадлежности для творчества	75	4	https://www.sima-land.ru/10536792/nakleyka-plastik-palitra-zvezd-20h9-cm/	
Силиконовый молд «Ваза», 10×4×8.4 см	Принадлежности для творчества	328	0	https://www.sima-land.ru/10627502/silikonovyy-mold-vaza-10-4-8-4-cm/	Силиконовая форма «Ваза» станет незаменимым помощником для тех, кто увлекается созданием оригинальных предметов декора или занимается рукоделием. Компактный размер формы позволяет создавать изящные изделия, которые подойдут для украшения интерьера или в качестве подарка. Особенности Эта силиконовая форма станет отличным выбором для тех, кто занимается созданием уникальных подарков, оформлением интерьеров или просто хочет попробовать свои силы в творчестве. Удобный и универсальный аксессуар подойдет для любых праздников и повседневных украшений. Преимущества использования С этой формой вы сможете воплотить любые креативные идеи, добавив в интерьер стильные декоративные элементы или подготовив необычные подарки для близких.
Набор открыток для выращивания «Арт Узор. Вырасти сам. Для вас» с семенами, 5×7 см	Флористика	44	5	https://www.sima-land.ru/10629627/nabor-otkrytok-dlya-vyraschivaniya-art-uzor-vyrasti-sam-dlya-vas-s-semenami-5-7-cm/	
Бирка без печати 3,5х5,5 см, фигурная, цвет белый	Принадлежности для творчества	2.46	5	https://www.sima-land.ru/10647739/birka-bez-pechati-3-5h5-5-cm-figurnaya-cvet-belyy/	
Ваза для цветов с подставкой пластиковая, 20×6 см	Вазы	209	4.7	https://www.sima-land.ru/10653768/vaza-dlya-cvetov-s-podstavkoy-plastikovaya-20-6-cm/	
Фигурки для декора «Сахарные сердечки», объёмные, разноцветные	Маникюр и педикюр	49	0	https://www.sima-land.ru/10660606/figurki-dlya-dekora-saharnye-serdechki-obemnye-raznocvetnye/	Фигурки для дизайна ногтей «Сахарные сердечки» от Queen Fair — это прекрасное украшение для ваших ногтей! Они добавят изюминку и уникальность вашему маникюру. Разноцветные объёмные фигурки в виде сердечек станут ярким акцентом на ваших ногтях. Их можно использовать как для создания романтического образа, так и для добавления интересных деталей к любому дизайну. Фигурки легко наносятся на ногти и не требуют специальных навыков. Они подходят как для профессиональных мастеров, так и для любителей. Создайте неповторимый образ с помощью фигурок для дизайна ногтей от Queen Fair! На что приклеивать фигурки для ногтей от Queen Fair (QF)
Пайетки для декора «Сердечки», белые	Маникюр и педикюр	30	4.5	https://www.sima-land.ru/10660608/payetki-dlya-dekora-serdechki-belye/	Пайетки для декора ногтей «Сердечки» от Queen Fair — это изысканное украшение для ваших ногтей! Они добавят изюминку и уникальность вашему маникюру. Белые блестящие пайетки в форме сердечек станут ярким акцентом на ваших ногтях. Их можно использовать как для создания нежного образа, так и для добавления интересных деталей к любому дизайну. Фигурки легко наносятся на ногти и не требуют специальных навыков. Они подходят как для профессиональных мастеров, так и для любителей. Создайте неповторимый образ с помощью пайеток для декора ногтей от Queen Fair!
Набор металлических пуговиц на ножке «Корона», d = 20 мм, 5 шт, цвет золотой	Фурнитура для одежды	96	5	https://www.sima-land.ru/10662644/nabor-metallicheskih-pugovic-na-nozhke-korona-d-20-mm-5-sht-cvet-zolotoy/	
Набор металлических пуговиц на ножке «Львы», d = 20 мм, 5 шт, цвет золотой/чёрный	Фурнитура для одежды	107	0	https://www.sima-land.ru/10662646/nabor-metallicheskih-pugovic-na-nozhke-lvy-d-20-mm-5-sht-cvet-zolotoy-chernyy/	
Наклейка бумага "Марки. Цветочки" 3х3 см 200 шт в рулоне	Принадлежности для творчества	120	0	https://www.sima-land.ru/10667632/nakleyka-bumaga-marki-cvetochki-3h3-cm-200-sht-v-rulone/	
Паракорд 550, d=4 мм, 10 м, красный	Тактическое снаряжение и амуниция	179	5	https://www.sima-land.ru/10691119/parakord-550-d-4-mm-10-m-krasnyy/	
Бисер круглый 12/0 в бутылочке "Чёрная ночь" 2х20 гр набор 2 шт	Плетение	136	0	https://www.sima-land.ru/10700711/biser-kruglyy-12-0-v-butylochke-chernaya-noch-2h20-gr-nabor-2-sht/	
Искусственное растение для творчества "Ковыль" белый 29 см	Принадлежности для творчества	36.8	0	https://www.sima-land.ru/10705171/iskusstvennoe-rastenie-dlya-tvorchestva-kovyl-belyy-29-cm/	
Декор для творчества металл, стразы "Крест" серебро, белый 2,2х1,5х0,3 см	Принадлежности для творчества	30	5	https://www.sima-land.ru/10708445/dekor-dlya-tvorchestva-metall-strazy-krest-serebro-belyy-2-2h1-5h0-3-cm/	
Бусины пластик "Летние цветные ромашки" МИКС набор 20 гр 1,6х1,6х0,8 см	Принадлежности для творчества	101	5	https://www.sima-land.ru/10710146/businy-plastik-letnie-cvetnye-romashki-miks-nabor-20-gr-1-6h1-6h0-8-cm/	
Металлический элемент, декоративная подвеска «Арт Узор. Прищепка», серебро, 1.9×0.7 см	Принадлежности для творчества	11	0	https://www.sima-land.ru/10712435/metallicheskiy-element-dekorativnaya-podveska-art-uzor-prischepka-serebro-1-9-0-7-cm/	
Подвеска для творчества акрил "Бутылочка с цветком" светится в темноте МИКС 1,1х1,1х4,2 см   1071529	Принадлежности для творчества	40	0	https://www.sima-land.ru/10715292/podveska-dlya-tvorchestva-akril-butylochka-s-cvetkom-svetitsya-v-temnote-miks-1-1h1-1h4-2-cm-1071529/	
Резинка тканая, мягкая, 40 мм, 4.5±1 м, чёрная, белая	Отделочные материалы	220	5	https://www.sima-land.ru/10746317/rezinka-tkanaya-myagkaya-40-mm-4-5-1-m-chernaya-belaya-2/	
Краски пальчиковые, на водной основе, с губкой, 6 цветов	Принадлежности для рисования	141	0	https://www.sima-land.ru/10815801/kraski-palchikovye-na-vodnoy-osnove-s-gubkoy-6-cvetov/	
Набор акриловых маркеров 2 штуки, пулевидный наконечник 4 мм, черный, белый	Товары для художников	132	0	https://www.sima-land.ru/10843644/nabor-akrilovyh-markerov-2-shtuki-pulevidnyy-nakonechnik-4-mm-chernyy-belyy/	Набор из двух акриловых маркеров с пулевидным наконечником 4 мм — это базовые инструменты для рисования и декора. Черный и белый цвета подходят для создания контрастных работ, заливки и коррекции. Особенности набора Для кого эти маркеры? Набор подходит для художников, иллюстраторов, дизайнеров и любителей рисования. Маркеры используют для создания эскизов, декоративных работ, заливки фона и добавления акцентов. Черный и белый цвета помогают создавать выразительные композиции. Почему выбирают этот набор?
Набор акриловых маркеров 2 штуки, пулевидный наконечник 4 мм, золото, серебро	Товары для художников	132	0	https://www.sima-land.ru/10843645/nabor-akrilovyh-markerov-2-shtuki-pulevidnyy-nakonechnik-4-mm-zoloto-serebro/	Набор из двух акриловых маркеров с пулевидным наконечником 4 мм — это инструменты для создания эффектных декоративных работ. Золотой и серебряный цвета добавляют блеск и изысканность вашим проектам. Особенности набора Для кого эти маркеры? Набор подходит для художников, дизайнеров, декораторов и любителей творчества. Маркеры используют для оформления открыток, скрапбукинга, декоративных работ и добавления акцентов в иллюстрации. Золотой и серебряный цвета создают эффект роскоши и блеска. Почему выбирают этот набор?
Ваза «Вендерра-1», 13.8 л, d=9 см, 36×24 см, стекло, прозрачная	Вазы	2581	5	https://www.sima-land.ru/5186247/vaza-venderra-1-13-8-l-d-9-cm-36-24-cm-steklo-prozrachnaya/	
Ёлочные шары под раскраску «Счастья в Новом году», 4 шт, набор для творчества	Создание игрушек и кукол	359	4.8	https://www.sima-land.ru/7783171/elochnye-shary-pod-raskrasku-schastya-v-novom-godu-4-sht-nabor-dlya-tvorchestva/	Этот набор поможет создать декор для ёлки и скрасить время в ожидании праздника. Особенности набора Создавайте новогоднюю атмосферу вместе со «Школой талантов»!
Набор бирок для подарков, цветов «Я тебя люблю», 10 шт. (5 видов), картон, 4×6 см	Принадлежности для творчества	18.4	5	https://www.sima-land.ru/10240052/nabor-birok-dlya-podarkov-cvetov-ya-tebya-lyublyu-10-sht-5-vidov-karton-4-6-cm/	
Наклейки на окна «Новогодние», 41×29 см	Принадлежности для творчества	85	5	https://www.sima-land.ru/7006889/nakleyki-na-okna-novogodnie-41-29-cm/	
Наклейки новогодние на окна «Все желания сбудутся», на Новый год, 33 х 50,5 см	Принадлежности для творчества	137	5	https://www.sima-land.ru/10342106/nakleyki-novogodnie-na-okna-vse-zhelaniya-sbudutsya-na-novyy-god-33-h-50-5-cm/	
Масса для лепки JOVI, самозатвердевающая, полимерная, 1000 г, терракота	Принадлежности для лепки	815	5	https://www.sima-land.ru/520698/massa-dlya-lepki-jovi-samozatverdevayuschaya-polimernaya-1000-g-terrakota/	Паста для лепки и моделирования, отвердевающая на воздухе. Готова к использованию, по свойствам напоминает глину, но работать с ней легче. Моделируется руками, при необходимости можно использовать инструменты. Преимущества Важно! Хранить массу необходимо в герметичной ёмкости. Отлично подойдёт для лепки дома, в школе, художественных студиях и для профессионального использования. Основной состав: вода, карбонат кальция, целлюлоза, каолин. Страна производства Испания.
Ножницы универсальные, скошенное лезвие, термостойкие ручки, 7", 18 см, цвет чёрный/голубой	Принадлежности для кроя	312	4	https://www.sima-land.ru/2810310/nozhnicy-universalnye-skoshennoe-lezvie-termostoykie-ruchki-7-18-cm-cvet-chernyy-goluboy/	Универсальные ножницы подходят для работы с бумагой, картоном, полиэтиленом. Ножницы удобно лежат в руке, а их острые лезвия обеспечивают идеально ровный срез. Пластиковые термостойкие ручки не плавятся при соприкосновении с утюгом. Длина лезвия удобна для прямого кроя. Используется для раскроя плательных, костюмных тканей, утеплителя и многих других материалов. Изготовлены из инструментальной стали марки 30x13. Сталь содержит хром, который придает инструменту дополнительную прочность. Соответствуют ГОСТ Р 51268-99.Полностью прошли испытания в испытательном центре "Металлтест". Для работы с тканью рекомендуется рассмотреть позиции портновских и закройных ножниц.
Набор для выращивания «ЭкоЖивчик. Лягушка Ква», фигурка растущая в подарочной упаковке	Флористика	426	5	https://www.sima-land.ru/7317407/nabor-dlya-vyraschivaniya-ekozhivchik-lyagushka-kva-figurka-rastuschaya-v-podarochnoy-upakovke/	
Сувенирный музыкальный инструмент "Посох дождя с голубыми узорами" 50х5х5 см МИКС	Музыкальные инструменты	790	3.5	https://www.sima-land.ru/847922/suvenirnyy-muzykalnyy-instrument-posoh-dozhdya-s-golubymi-uzorami-50h5h5-cm-miks/	Кто бы мог подумать, что Посох дождя используется музыкантами по сей день. Естественно не для того, чтобы совершить ритуал вызывающий дождь, а при исполнении этнической, джазовой, акустической музыки. Сувенирный музыкальный инструмент "Посох дождя с голубыми узорами" 50х5х5 см МИКС станет замечательным напоминаем о культовых временах, о дождичке в летний знойный день, ведь его звук напоминает шум дождя. Попробуйте, вдруг пригодится! 
Топпер для торта деревянный «С Днём Рождения», золотой, 14.3×6.4 см	Оформление и организация праздника	37	4.7	https://www.sima-land.ru/4309130/topper-dlya-torta-derevyannyy-s-dnem-rozhdeniya-zolotoy-14-3-6-4-cm/	Подготовка к праздникам — это весьма непростое занятие, которое требует много времени. Подчеркнуть особую атмосферу торжества помогут наши топперы. Просто вставьте их в сладкое угощение или букет цветов, и они добавят яркости вашему мероприятию и сделают его запоминающимся. Топперы — это маленькие декоративные таблички из дерева. Используйте украшение для оформления букета. Так вы подчеркнёте красоту цветов и подарите массу положительных эмоций дорогому вам человеку.
Ночник своими руками «Сокровища морей», набор для творчества	Наборы для творчества	199	4.9	https://www.sima-land.ru/4940796/nochnik-svoimi-rukami-sokrovischa-morey-nabor-dlya-tvorchestva/	В серии наборов для творчества «Ночник своими руками» представлено более 10 видов наборов. С ними ребёнок сможет сделать настоящий ночник. В наборе есть: Следуя инструкции, приклейте на основу детали из картона и украсьте их стразами, затем установите светодиодную ленту (выведите блок отдельно). После чего установите пластиковый купол и зафиксируйте всю поделку крышкой. Ночник готов!
Стойка для натюрморта, регулируемая высота, 1300 х 800 х 600 мм	Товары для художников	3329	1	https://www.sima-land.ru/5129013/stoyka-dlya-natyurmorta-reguliruemaya-vysota-1300-h-800-h-600-mm/	
Сургучная печать с деревянной ручкой «Made with love», 9×2.5×2.5 см	Принадлежности для творчества	399	4.7	https://www.sima-land.ru/5278946/surguchnaya-pechat-s-derevyannoy-ruchkoy-made-with-love-9-2-5-2-5-cm/	
Сургучная печать с деревянной ручкой «Розы и сердце», 9×2.5×2.5 см	Принадлежности для творчества	399	5	https://www.sima-land.ru/5278982/surguchnaya-pechat-s-derevyannoy-ruchkoy-rozy-i-serdce-9-2-5-2-5-cm/	
Раскраска новогодняя детская «Снеговик», 90 см	Детские книги	35.2	4	https://www.sima-land.ru/7601767/raskraska-novogodnyaya-detskaya-snegovik-90-cm/	Длинная раскраска «Снеговик» — это настоящий простор для детской фантазии! Ведь внутри не просто картинка, а настоящий зимний сюжет! Особенности Развлекаемся с пользой Рекомендован для детей старше 3 лет.
Шаманский бубен "Ворон" с колотушкой 5х25х25 см	Музыкальные инструменты	2400	0	https://www.sima-land.ru/9087309/shamanskiy-buben-voron-s-kolotushkoy-5h25h25-cm/	
Набор для украшения яиц «Весёлые зверята» на пасху, 25 х 15 см	Принадлежности для творчества	59	5	https://www.sima-land.ru/9209489/nabor-dlya-ukrasheniya-yaic-veselye-zveryata-na-pashu-25-h-15-cm/	Набор для украшения яиц «Весёлые зверята» на пасху, 25 х 15 см С помощью данного набора вы сможете украсить яйца к светлому празднику Пасхи. В комплект входит 45 виниловых наклеек и 6 бантиков для декора.
Набор для пэчворка: резиновый мат А4, линейка 15х15см, дисковый, макетный нож+лезвия в папке   96041	Шитьё	2922	0	https://www.sima-land.ru/9604116/nabor-dlya-pechvorka-rezinovyy-mat-a4-lineyka-15h15sm-diskovyy-maketnyy-nozh-pluslezviya-v-papke-96041/	
Мох искусственный, для декора, «Камни», набор 10 шт., зелёный, Greengo	Принадлежности для творчества	368	0	https://www.sima-land.ru/9668076/moh-iskusstvennyy-dlya-dekora-kamni-nabor-10-sht-zelenyy-greengo/	Искусственный мох — отличный выбор для тех, кто хочет добавить в интерьер нотку зелени и уюта без необходимости ухода за настоящими растениями. Его яркий цвет и текстура придают декору естественный вид, создавая ощущение живой природы. Преимущества использования Где использовать Применение в интерьере Искусственный мох добавляет свежести и живости в помещение, будь то гостиная, спальня или офисное пространство. Используйте его в настенных инсталляциях или как часть настольных композиций.
Холст на подрамнике хлопок 100% акрил грунт 1,6*30*60 см м/з 280г/м²	Товары для художников	606	5	https://www.sima-land.ru/9705059/holst-na-podramnike-hlopok-100-akril-grunt-1-6-30-60-cm-m-z-280g-m/	Холст на подрамнике используется для работы масляными, темперными и акриловыми красками. Предназначен для учеников и студентов художественных школ, художников. Изготовлен из 100% хлопка плотностью 280 г/м2.Хлопковое полотно характеризуется ровной поверхностью со слабовыраженным рельефом. Фактура позволяет писать в различных техниках, прорисовывать мелкие детали. Акриловый грунт позволяет сохранить цвета неизменными, не допуская их прожухания. Холст на подрамнике полностью готов к работе. Идеально натянутый грунтованный холст из 100% хлопка дает возможность безотлагательно приступить к созданию шедевра. Приобретайте холст на подрамнике в нашем интернет-магазине!
Металлический элемент, декоративная подвеска «Арт Узор. Учитель года», 2.5×2.3 см	Принадлежности для творчества	23.9	5	https://www.sima-land.ru/9715237/metallicheskiy-element-dekorativnaya-podveska-art-uzor-uchitel-goda-2-5-2-3-cm/	
Мыльная основа SB Craft, 10 кг	Мыловарение	5999	5	https://www.sima-land.ru/9861963/mylnaya-osnova-sb-craft-10-kg/	
Ручка для сумки «Орнамент зебра», стропа, с карабинами, 139 ± 3 × 3,8 см, цвет чёрно-белый	Фурнитура для сумок	483	5	https://www.sima-land.ru/9898352/ruchka-dlya-sumki-ornament-zebra-stropa-s-karabinami-139-3-3-8-cm-cvet-cherno-belyy/	Стильная и качественная ручка-стропа будет шикарно смотреться с разными сумками. Яркие узоры добавят акцент в любой образ, крепкие карабины упростят установку ручки, а качественный текстиль будет долго служить в носке.
Кисть синтетика с резервуаром для воды, туши, чернил	Принадлежности для рисования	61	5	https://www.sima-land.ru/9920042/kist-sintetika-s-rezervuarom-dlya-vody-tushi-chernil/	
Набор для плетения из паракорда, 10 предметов, металлический станок, паракорд, фастексы	Плетение	1790	5	https://www.sima-land.ru/10222144/nabor-dlya-pleteniya-iz-parakorda-10-predmetov-metallicheskiy-stanok-parakord-fasteksy/	Станок для плетения из паракорда - это уникальное устройство, которое поможет вам создавать потрясающие изделия из шнуров. Этот станок - незаменимый инструмент для тех, кто увлекается рукоделием и плетением. Одной из особенностей этого станка является его простота и удобство в использовании. Благодаря специальному каркасному дизайну, он обеспечивает надежную фиксацию паракорда, позволяя вам плести без каких-либо усилий. Для удобства работы на станке и легкого расчета длины изделия на станину нанесена разметка длины. Вы сможете создавать красивые и прочные браслеты, украшения, брелоки, ошейники и многое другое. Инструмент оснащен фастексами, которые позволяют быстро и легко закрепить шнур. Вы сможете экспериментировать с различными цветами и схемами плетения, создавая уникальные изделия.
Лента для декора и подарков новогодняя новогодняяя «Звездочки глянец», 1.2 см × 45 м, серебряная	Подарочная упаковка	75	0	https://www.sima-land.ru/10423963/lenta-dlya-dekora-i-podarkov-novogodnyaya-novogodnyayaya-zvezdochki-glyanec-1-2-cm-45-m-serebryanaya/	Лента для декора и подарков — это универсальный и стильный элемент, который способен преобразить любые проекты и подарки, добавляя им уникальность и изящество. В зависимости от материала, цвета и текстуры, лента может служить различным целям: от украшения упаковки до создания красивых декоративных изделий. Ленты можно использовать для самых разных целей: Лента — это не просто украшение, а важный элемент, который может преображать и оживлять. Она позволяет вам выразить свои чувства и креативность, добавляя праздничное настроение в повседневную жизнь. Независимо от того, украшаем ли мы подарок для близкого человека или создаем что-то уникальное для собственного удовольствия, лента всегда станет отличным помощником. Поэтому не стоит недооценивать ее значение — используйте ее по максимуму и дайте волю своему воображению!
Сувенирный музыкальный инструмент "Флейта Пана" 1,5х15х8,5 см МИКС	Музыкальные инструменты	499	4.5	https://www.sima-land.ru/855854/suvenirnyy-muzykalnyy-instrument-fleyta-pana-1-5h15h8-5-cm-miks/	Флейту Пан также называют панфлейтой, она отличается от обычной флейты своей многоствольностью. Благодаря трубкам различной длины получается разнообразное звучание и можно сыграть тонкую, мелодичную симфонию. Сувенирный музыкальный инструмент "Флейта Пана" 1,5х15х8,5 см МИКС выполнена мастерами загадочной Индонезии из исключительно натуральных материалов. Посмотрите, как ведет себя Флейта Пана на деле!
Альбом для рисования А4, 40 листов, на скрепке, "Маленькие друзья", обложка мелованный картон, блок 100 г/м², МИКС	Бумага и бумажная продукция	90	4.9	https://www.sima-land.ru/947645/albom-dlya-risovaniya-a4-40-listov-na-skrepke-malenkie-druzya-oblozhka-melovannyy-karton-blok-100-g-m-miks/	
