name	category	price	rating	url	description
Наклейка для цветов «Спасибо», 16×9.5 см	Флористика	5	5	https://www.sima-land.ru/6536006/nakleyka-dlya-cvetov-spasibo-16-9-5-cm/	Наклейки для цветов и подарков позволяют красиво и быстро оформить упаковку изделий ручной работы и подарков. Они выручают, когда нужно заклеить прозрачный или бумажный пакетик, закрыть конверт, зафиксировать крышку коробки, или просто декорировать упаковку. Стикер будет не только украшением, но и маленьким приятным сюрпризом на упаковке для ваших покупателей.  Температурных ограничений нет.
Молд силикон "Рама Греция" 8,2х5,5х1 см	Принадлежности для творчества	82	5	https://www.sima-land.ru/6707439/mold-silikon-rama-greciya-8-2h5-5h1-cm/	
Молд силикон "Лист папоротника" 5,5х5,5х0,8 см	Принадлежности для творчества	57	5	https://www.sima-land.ru/6707444/mold-silikon-list-paporotnika-5-5h5-5h0-8-cm/	
Молд силикон "Листочки на стебле" набор 2 шт 1х5,2х6,7 см	Принадлежности для творчества	33.3	5	https://www.sima-land.ru/6946450/mold-silikon-listochki-na-steble-nabor-2-sht-1h5-2h6-7-cm/	
Набор для рисования в темноте «Холодное сердце: Магия света», А4	Рисование	89	5	https://www.sima-land.ru/6961126/nabor-dlya-risovaniya-v-temnote-holodnoe-serdce-magiya-sveta-a4/	
Сухоцвет «Батао» набор 20 шт., цвет красный	Цветы, флористика, декор	149	3.8	https://www.sima-land.ru/6972074/suhocvet-batao-nabor-20-sht-cvet-krasnyy/	Сухоцветы являются натуральным и экологичным декором, который можно применить для создания различных поделок. Украсьте квартиру композицией из сухоцветов или устройте фотосессию с разнообразным реквизитом. Сферы использования сухоцветов Особенности сухоцветов
Топпер для торта «Маме», золотой	Оформление и организация праздника	29	5	https://www.sima-land.ru/7003894/topper-dlya-torta-mame-zolotoy/	
Топпер для торта «День рождения», золото	Оформление и организация праздника	15	5	https://www.sima-land.ru/7003913/topper-dlya-torta-den-rozhdeniya-zoloto-2/	
Молд силикон "Виньетка" 7х5 см МИКС	Принадлежности для творчества	82	4.3	https://www.sima-land.ru/7129058/mold-silikon-vinetka-7h5-cm-miks/	
Топпер для торта «С днём рождения»	Оформление и организация праздника	25	5	https://www.sima-land.ru/7145131/topper-dlya-torta-s-dnem-rozhdeniya-10/	Топпер подойдёт для украшения праздничного стола, букета, торта или пирожного. Тематический декор подарит праздничное настроение и станет акцентной деталью сервировки или подарка.
Наклейка фосфорная пластик "Месяцы и звёзды разных размеров" набор 12 шт 17х12 см	Принадлежности для творчества	49.4	5	https://www.sima-land.ru/7295911/nakleyka-fosfornaya-plastik-mesyacy-i-zvezdy-raznyh-razmerov-nabor-12-sht-17h12-cm/	
Декор для творчества металл "Медальон восьмиугольный" красный кристалл стразы 2х1,5 см	Принадлежности для творчества	42.3	5	https://www.sima-land.ru/7330733/dekor-dlya-tvorchestva-metall-medalon-vosmiugolnyy-krasnyy-kristall-strazy-2h1-5-cm/	
Сустав для игрушек, размер 1 шт: 40 мм, набор 4 шт.	Создание игрушек и кукол	119	5	https://www.sima-land.ru/7337975/sustav-dlya-igrushek-razmer-1-sht-40-mm-nabor-4-sht/	Важный этап в создании куклы — выбор конечностей. Ведь именно их видно из-под нарядного костюма игрушки. C помощью суставов вы сможете придать творению подвижность — руки и ноги куколки или игрушки смогут поворачиваться и гнуться. Детали подойдут в качестве ремонтного комплекта.
Кружево на сетке, 65 мм × 9 ± 0,5 м, цвет розовый	Отделочные материалы	237	4.8	https://www.sima-land.ru/9690965/kruzhevo-na-setke-65-mm-9-0-5-m-cvet-rozovyy/	
Наклейки для цветов и подарков Love is, 16×7.7 см	Флористика	5	5	https://www.sima-land.ru/7425088/nakleyki-dlya-cvetov-i-podarkov-love-is-16-7-7-cm/	Наклейки позволяют красиво и быстро оформить упаковку изделий ручной работы и подарков. Они выручают, когда нужно заклеить прозрачный или бумажный пакетик, закрыть конверт, зафиксировать крышку коробки, или просто декорировать упаковку. Температурных ограничений нет.
Декор для творчества "Три листика" зелёный 7,5 см	Принадлежности для творчества	8.5	4.9	https://www.sima-land.ru/7445273/dekor-dlya-tvorchestva-tri-listika-zelenyy-7-5-cm/	
Бисер стекло 6/0 "Цветная серединка. Сирень" 30 гр	Плетение	32.6	4.9	https://www.sima-land.ru/7463401/biser-steklo-6-0-cvetnaya-seredinka-siren-30-gr/	
Бисер круглый 6/0 "Летние цвета" 5 цветов х 20 гр 20х8х0,7 см	Плетение	86	4.5	https://www.sima-land.ru/7463410/biser-kruglyy-6-0-letnie-cveta-5-cvetov-h-20-gr-20h8h0-7-cm/	
Наклейка интерьерная 3D «Зверята космонавты», пластик, 50×32 см	Принадлежности для творчества	30.6	5	https://www.sima-land.ru/7706189/nakleyka-interernaya-3d-zveryata-kosmonavty-plastik-50-32-cm/	
Термоаппликация «Самолёт», 4.5×2.2 см, фасовка 10 шт., белая	Декоративные элементы для одежды	8.5	3.7	https://www.sima-land.ru/7711406/termoapplikaciya-samolet-4-5-2-2-cm-fasovka-10-sht-belaya/	
Бусины для творчества пластик "Брызги краски. Синие на белом" d=1 см набор 20 гр	Принадлежности для творчества	59	5	https://www.sima-land.ru/7811531/businy-dlya-tvorchestva-plastik-bryzgi-kraski-sinie-na-belom-d-1-cm-nabor-20-gr/	
Бусины для творчества пластик "Белый игральный кубик" цветные точки набор 20гр 0,8х0,8х0,8см   78118	Принадлежности для творчества	35.5	5	https://www.sima-land.ru/7811814/businy-dlya-tvorchestva-plastik-belyy-igralnyy-kubik-cvetnye-tochki-nabor-20gr-0-8h0-8h0-8sm-78118/	
Декор для творчества пластик под металл "Божья коровка яркая" МИКС набор 10 шт 2,1х1,7 см	Принадлежности для творчества	31.5	5	https://www.sima-land.ru/7812434/dekor-dlya-tvorchestva-plastik-pod-metall-bozhya-korovka-yarkaya-miks-nabor-10-sht-2-1h1-7-cm/	
Бусины для творчества PVC "Облачко-смайл" цветные набор 20 шт 1х1х1 см	Принадлежности для творчества	31.1	4.7	https://www.sima-land.ru/7829738/businy-dlya-tvorchestva-pvc-oblachko-cmayl-cvetnye-nabor-20-sht-1h1h1-cm/	
Бусины для творчества PVC "Красочные цветочки" набор 20 шт 1х1х1 см	Принадлежности для творчества	81	4.9	https://www.sima-land.ru/7829741/businy-dlya-tvorchestva-pvc-krasochnye-cvetochki-nabor-20-sht-1h1h1-cm/	
Кисть коза №8, круглая, для каллиграфии, деревянная ручка, в блистере	Товары для художников	72	5	https://www.sima-land.ru/7911968/kist-koza-8-kruglaya-dlya-kalligrafii-derevyannaya-ruchka-v-blistere/	
Декор для творчества пластик "Божья коровка на листе" 2х1,5 см	Принадлежности для творчества	10.8	5	https://www.sima-land.ru/7985146/dekor-dlya-tvorchestva-plastik-bozhya-korovka-na-liste-2h1-5-cm/	
Трафарет пластик "Узор" 21х29,7 см	Принадлежности для творчества	13.9	5	https://www.sima-land.ru/7990693/trafaret-plastik-uzor-21h29-7-cm/	
Полимерная глина 50 гр, неоновая, маджента	Принадлежности для лепки	67	4.3	https://www.sima-land.ru/7998859/polimernaya-glina-50-gr-neonovaya-madzhenta/	ПОЛИМЕРНАЯ ГЛИНА – современный пластичный материал для лепки, который с каждым годом становится всё популярнее. Это запекаемая полимерная глина, изделия из которой подвергаются термической обработке, после чего становятся твёрдыми, прочными и влагостойкими.
Аппликация стразами для детей «С 23 февраля!», набор для творчества	Аппликации	58	5	https://www.sima-land.ru/7999049/applikaciya-strazami-dlya-detey-s-23-fevralya-nabor-dlya-tvorchestva/	Аппликация стразами — это яркий шедевр за считаные минуты. Покажите малышу, как отсоединять кристаллики, и украсьте вместе с ним изображение. Полученная картинка станет замечательным подарком близкому человеку. Занятия аппликацией благотворно влияют на развитие мелкой моторики и координации движений, тренируют цветовосприятие и эстетический вкус. Бонус! На обороте вы найдёте раскраску.
Украшения из бисера «Бель, Красавица и Чудовище» набор для творчества, Принцессы	Создание игрушек и кукол	87	0	https://www.sima-land.ru/9135723/ukrasheniya-iz-bisera-bel-krasavica-i-chudovische-nabor-dlya-tvorchestva-princessy/	Плетение из бисера — это не просто увлекательное, но и очень полезное занятие. Оно отлично развивает творческое мышление и моторику пальцев. Совет. Для начала потренируйтесь и попробуйте сплести пробный фрагмент, а когда принцип плетения станет понятен — приступайте к плетению фигурок по схеме. Как сплести фигурки В наборе: Рекомендовано для детей от 8 лет.
Бисер круглый "Чёрный, белый и серебро" 5 цветов х 10 грамм	Плетение	99	5	https://www.sima-land.ru/9189028/biser-kruglyy-chernyy-belyy-i-serebro-5-cvetov-h-10-gramm/	
Декор для творчества пластик "Бантик в горошек" набор 10 шт 1,5х2,2 см	Принадлежности для творчества	44.4	5	https://www.sima-land.ru/9236097/dekor-dlya-tvorchestva-plastik-bantik-v-goroshek-nabor-10-sht-1-5h2-2-cm/	
Бусины для творчества пластик "Бочонок с полосками" цветные 25 гр 1,1х0,8х0,7 см	Принадлежности для творчества	40.5	5	https://www.sima-land.ru/9284085/businy-dlya-tvorchestva-plastik-bochonok-s-poloskami-cvetnye-25-gr-1-1h0-8h0-7-cm/	
Декоративные пуговицы набор 30 шт. «Арт Узор. Сердечко с цветочком», пластик, 1.4×1.4 см, МИКС	Принадлежности для творчества	44.4	5	https://www.sima-land.ru/9294034/dekorativnye-pugovicy-nabor-30-sht-art-uzor-serdechko-s-cvetochkom-plastik-1-4-1-4-cm-miks/	
Декор для творчества пластик "Бабочка, чёрно-бежевые крылья" 2,5х3,2 см	Принадлежности для творчества	13	5	https://www.sima-land.ru/9300819/dekor-dlya-tvorchestva-plastik-babochka-cherno-bezhevye-krylya-2-5h3-2-cm/	
Алмазная мозаика с частичным заполнением «Девочка» и гравюра «Кошачьи нежности» А5	Алмазная мозаика	175	5	https://www.sima-land.ru/9309042/almaznaya-mozaika-s-chastichnym-zapolneniem-devochka-i-gravyura-koshachi-nezhnosti-a5/	Набор для творчества от «Школы талантов» — это отличный способ знакомства с техникой алмазной аппликации и гравировки для новичков в мире хендмейда. Как выкладывать алмазную картину Как сделать гравюру Что в наборе: Набор рекомендован для детей от 6 лет.
Переводные тату парные «Арт Узор. Корабль и якорь: Ты моё море», временные татуировки цветные, 10.5×6 см	Принадлежности для творчества	20.8	5	https://www.sima-land.ru/9317571/perevodnye-tatu-parnye-art-uzor-korabl-i-yakor-ty-moe-more-vremennye-tatuirovki-cvetnye-10-5-6-cm/	Представляем парные переводные татуировки, которые станут символом вашей связи и единства. Их дизайн вдохновлён морской тематикой — корабль и якорь с надписью «Ты моё море», что создаёт атмосферу романтики, приключений и вечной привязанности. Разноцветное исполнение добавляет изделиям яркости и выразительности, делая их идеальным выбором для пар или близких людей. Компактные размеры (10.5×6 см) позволяют легко разместить татуировки на любой части тела, где они будут выглядеть гармонично и стильно. Материал из пластика обеспечивает безопасность и удобство использования, не вызывая раздражения кожи. Татуировки подходят как для праздничных мероприятий, таких как День святого Валентина или День защитника Отечества, так и для повседневного украшения, чтобы подчеркнуть уникальность вашей связи. Эти временные татуировки — это не просто украшение, а способ выразить свои чувства и подчеркнуть особую связь. Они помогут создать атмосферу праздника и единства, напоминая о важности близких отношений.
Пряжа 100% целлюлоза "Softino Raffia Color Melange" кручёная, чёрно-белая 10м	Вязание	9.5	5	https://www.sima-land.ru/9413449/pryazha-100-cellyuloza-softino-raffia-color-melange-kruchenaya-cherno-belaya-10m/	
Кисть для рисования спонж набор 4 шт. «Создавай» плоские, деревянная ручка	Товары для художников	71	5	https://www.sima-land.ru/9423331/kist-dlya-risovaniya-sponzh-nabor-4-sht-sozdavay-ploskie-derevyannaya-ruchka/	
Бусины пластик "Сплюснутые колечки цветные, перламутровый блеск" набор 20 гр МИКС 0,7х1,3 см	Принадлежности для творчества	38.9	5	https://www.sima-land.ru/9424513/businy-plastik-splyusnutye-kolechki-cvetnye-perlamutrovyy-blesk-nabor-20-gr-miks-0-7h1-3-cm/	
Шпульный колпачок для промышленных швейных машин, 2,2 × 2,2 × 1,3 см	Принадлежности для шитья	66	5	https://www.sima-land.ru/9463696/shpulnyy-kolpachok-dlya-promyshlennyh-shveynyh-mashin-2-2-2-2-1-3-cm/	Шпульные колпачки для промышленных швейных машин — важная часть надёжного и эффективного швейного процесса. Эти колпачки идеально подходят для производственных и швейных предприятий. Шпульные колпачки изготавливаются из высокопрочных, долговечных материалов, имеют длительный срок службы и обеспечивают высокую степень защиты шпульки и нити.
Наклейки для творчества "Ретро и цветы" тиснение золото набор 48 шт 9х7х0,8 см	Принадлежности для творчества	97	5	https://www.sima-land.ru/9494196/nakleyki-dlya-tvorchestva-retro-i-cvety-tisnenie-zoloto-nabor-48-sht-9h7h0-8-cm/	
Наклейка - ростомер 150 см «Машина»	Товары для детской комнаты	19	4.9	https://www.sima-land.ru/9530270/nakleyka-rostomer-150-cm-mashina/	Детский ростомер - незаменимый помощник в каждой семье! С его помощью возможно проконтролировать как рост ребёнка, так и определить верные параметры для покупки одежды. Замеры роста ребёнка можно делать на регулярной основе, отмечая их на ростомере, что позволит видеть динамику роста и развития вашего малыша. Ростомер прекрасно подойдёт для декорирования детской комнаты, поликлиники, игровой, школы или детского сада.
Набор термоаппликаций «Принцесса», 3 шт.	Декоративные элементы для одежды	39	5	https://www.sima-land.ru/9570361/nabor-termoapplikaciy-princessa-3-sht/	Набор термоаппликаций «Принцесса» от торговой марки «Арт Узор» — это прекрасный выбор для тех, кто хочет добавить нотку волшебства и элегантности в свой гардероб или украсить личные вещи. В наборе три термоаппликации разного размера: длина — 5 и 5,2 см, ширина — 4,5, 7,5 и 7,7 см. Разнообразие размеров позволяет выбрать наиболее подходящий вариант для украшения различных предметов. Аппликации выполнены в разноцветной гамме и объединены тематикой короны, что делает их идеальными для поклонников сказочных и королевских мотивов. Торговая марка «Арт Узор» известна своим высоким качеством продукции и вниманием к деталям. Термоаппликации «Принцесса» изготовлены из прочных и безопасных материалов, которые обеспечивают долговечность и яркость цвета. Они легко наносятся на ткань и надёжно фиксируются при нагревании, что позволяет использовать их многократно. Набор термоаппликаций станет отличным дополнением к одежде, аксессуарам или домашнему декору. С их помощью вы сможете создать уникальный и стильный образ, который будет отражать вашу индивидуальность и чувство стиля. Это также прекрасный подарок для детей и взрослых, которые любят рукоделие и творчество. Применение термоаппликаций очень просто — достаточно следовать инструкции, и вы сможете быстро и легко украсить свои вещи. Не упустите возможность приобрести набор термоаппликаций «Принцесса» от «Арт Узор» и добавить немного сказочного шарма в свою жизнь!
Набор термоаппликаций «Космос», 3 шт.	Декоративные элементы для одежды	43	5	https://www.sima-land.ru/9570363/nabor-termoapplikaciy-kosmos-3-sht/	Погрузитесь в бескрайние просторы космоса с набором текстильных термонаклеек, которые превратят ваши вещи в настоящие произведения искусства. Этот комплект из трёх разноцветных элементов станет идеальным решением для тех, кто хочет добавить загадочности и вдохновения в свой гардероб. Каждая наклейка имеет уникальный дизайн и размер: 4,7×6 см, 6×7,5 см и 6,8×9 см, что позволяет создавать интересные композиции на различной основе. Благодаря технологии термопереноса они легко фиксируются на ткани, не требуя специальных инструментов или профессиональных навыков. Тематика «космос» делает этот набор универсальным выбором для детской одежды, школьных проектов или создания стильных аксессуаров. С этим набором термонаклеек каждая ваша вещь может стать отражением безграничного космоса и вашей творческой энергии. Дайте волю своему воображению и создавайте!
Одежда для кукол «Страза», цвет белый	Создание игрушек и кукол	47.6	5	https://www.sima-land.ru/9594248/odezhda-dlya-kukol-straza-cvet-belyy/	
Лента парчовая, 20 мм, 23 ± 1 м, цвет сиреневый №012	Ленты	112	4.7	https://www.sima-land.ru/9607693/lenta-parchovaya-20-mm-23-1-m-cvet-sirenevyy-012/	
Булавки для квилтинга «Бабочка», 53 мм, 20 шт., разноцветные	Принадлежности для шитья	10	4.9	https://www.sima-land.ru/9626117/bulavki-dlya-kviltinga-babochka-53-mm-20-sht-raznocvetnye/	Портновские булавки с разноцветным верхом станут помощниками в процессе раскройки ткани и примерки одежды. Удобные булавки помогут исправить небольшие изъяны или придадут изделию новую форму. 
Наклейка на авто «Кошка», 12×14 см	Внешние дополнительные элементы	34	5	https://www.sima-land.ru/9629165/nakleyka-na-avto-koshka-12-14-cm/	Наклейки для автомобиля - это недорогой и простой способ добавить вашему автомобилю индивидуальности. В отличие от перекраски и аэрографии такой способ не требует специальных навыков и много времени.
Скетчбук А4, 30 черных листов на гребне, "Смайл", твердая подложка, плотность 110 гр., МИКС	Бумага и бумажная продукция	157	0	https://www.sima-land.ru/9630247/sketchbuk-a4-30-chernyh-listov-na-grebne-cmayl-tverdaya-podlozhka-plotnost-110-gr-miks/	
Набор пуговиц деревянных, 2 прокола, d = 15 × 3 мм, 10 шт	Фурнитура для одежды	37	4.9	https://www.sima-land.ru/9684247/nabor-pugovic-derevyannyh-2-prokola-d-15-3-mm-10-sht/	
Скетчбук 30 листов, плотность листов 130 гр, жесткая подложка, Природа МИКС (18х25см)	Бумага и бумажная продукция	86	0	https://www.sima-land.ru/9689126/sketchbuk-30-listov-plotnost-listov-130-gr-zhestkaya-podlozhka-priroda-miks-18h25sm/	
Восковые карандаши «Машины», набор 4 цвета	Принадлежности для рисования	48	4.9	https://www.sima-land.ru/9690156/voskovye-karandashi-mashiny-nabor-4-cveta/	Набор восковых мелков «Машины» — это творческое решение для рисования и развлечения. В комплекте вы найдёте 4 разноцветных фигурных мелков, которые подойдут для детского творчества дома, в школе или на отдыхе. Преимущества Идеально подходят для рисования, раскрашивания и создания декоративных элементов. Набор станет отличным вариантом для детского творчества, развития мелкой моторики и фантазии. Преимущества Создайте атмосферу творчества и радости с набором восковых мелков «Машины»!
Бегунок автоматический для потайной молнии, №3, 10 шт, цвет тёмно-синий	Молнии, замки	11.1	5	https://www.sima-land.ru/9705124/begunok-avtomaticheskiy-dlya-potaynoy-molnii-3-10-sht-cvet-temno-siniy/	Длина бегунка: 12 мм. Ширина бегунка: 8 мм. Длина пуллера: 20 мм.
Миниатюра кукольная «Граммофон», набор 3 шт., размер 1 шт. — 1,5 × 1,5 × 3 см	Создание игрушек и кукол	78	5	https://www.sima-land.ru/9716219/miniatyura-kukolnaya-grammofon-nabor-3-sht-razmer-1-sht-1-5-1-5-3-cm/	
Миниатюра кукольная «Хитрая белочка», набор 2 шт., размер 1 шт. — 5 × 4 см	Создание игрушек и кукол	79	5	https://www.sima-land.ru/9716232/miniatyura-kukolnaya-hitraya-belochka-nabor-2-sht-razmer-1-sht-5-4-cm/	
Миниатюра кукольная «Белочка на дереве», набор 2 шт., размер 1 шт. — 2,5 × 5 × 2,5 см	Создание игрушек и кукол	101	5	https://www.sima-land.ru/9716235/miniatyura-kukolnaya-belochka-na-dereve-nabor-2-sht-razmer-1-sht-2-5-5-2-5-cm/	
Миниатюра кукольная «Яйца в гнезде», набор 3 шт., размер 1 шт. — 2 × 2 × 1 см	Создание игрушек и кукол	122	5	https://www.sima-land.ru/9716256/miniatyura-kukolnaya-yayca-v-gnezde-nabor-3-sht-razmer-1-sht-2-2-1-cm/	
Миниатюра кукольная «Лошадка», набор 2 шт., размер 1 шт. — 4,5 × 2,5 × 1 см, цвет белый	Создание игрушек и кукол	85	5	https://www.sima-land.ru/9716277/miniatyura-kukolnaya-loshadka-nabor-2-sht-razmer-1-sht-4-5-2-5-1-cm-cvet-belyy/	
Миниатюра кукольная «Столик на двоих», набор: стол и 2 стула	Создание игрушек и кукол	135	5	https://www.sima-land.ru/9716279/miniatyura-kukolnaya-stolik-na-dvoih-nabor-stol-i-2-stula/	
Капрон для кукол и цветов, набор 4 шт., размер 1 шт. — 45 × 6 см, цвет синий	Создание игрушек и кукол	49	5	https://www.sima-land.ru/9745139/kapron-dlya-kukol-i-cvetov-nabor-4-sht-razmer-1-sht-45-6-cm-cvet-siniy/	
Карабин 3,2×1,3×0,2 см (набор 3 шт.), цвет мятный	Фурнитура для бижутерии	45	5	https://www.sima-land.ru/9747014/karabin-3-2-1-3-0-2-cm-nabor-3-sht-cvet-myatnyy/	Карабин — надежный замок-застежка на пружинке, которая при нажатии отодвигает часть замка и при отпускании замыкает его. Этот механизм делает карабин простым в использовании и в то же время прочным, что особенно важно для изготовления украшений. Такой замок популярен среди мастеров, поскольку обеспечивает удобство и надежность при создании браслетов, цепочек и других изделий. В наборе представлено несколько карабинов, что идеально подходит для ваших творческих проектов.
Нос «Морковка», набор 15 шт., размер 1 шт. — 2,3 × 0,6 × 0,6 см	Создание игрушек и кукол	15	5	https://www.sima-land.ru/9797047/nos-morkovka-nabor-15-sht-razmer-1-sht-2-3-0-6-0-6-cm/	Одушевите игрушку ручной работы с помощью декоративного носика. Предназначен для создания игрушек в различных техниках. Установка носика зависит от материала изделия
Кольцо соединительное, (набор 50 шт.), 5×1 мм, цвет серебро	Фурнитура для бижутерии	99	4.8	https://www.sima-land.ru/9803298/kolco-soedinitelnoe-nabor-50-sht-5-1-mm-cvet-serebro/	Кольцо соединительное набор фурнитура для создания украшений – незаменимый элемент для крепления деталей в браслетах, ожерельях или серьгах.
Трафарет бордюрный пластик "Аборигены" 40х12 см	Принадлежности для творчества	50	5	https://www.sima-land.ru/9809285/trafaret-bordyurnyy-plastik-aborigeny-40h12-cm/	
Молд для украшений из эпоксидной смолы QF, силикон, 9 форм, 6×9 см, прозрачный	Фурнитура для бижутерии	89	5	https://www.sima-land.ru/9847844/mold-dlya-ukrasheniy-iz-epoksidnoy-cmoly-qf-silikon-9-form-6-9-cm-prozrachnyy/	Молд силиконовый для изготовления кукрашений из эпоксидной смолы – гибкая форма для создания уникальных колец, сережек и других украшений с эпоксидной смолой. Подходит как для начинающих, так и для опытных мастеров.
Леска для декора с бусинками, длина — 4,8 м, цвет серебряный	Принадлежности для творчества	81	5	https://www.sima-land.ru/9886930/leska-dlya-dekora-s-businkami-dlina-4-8-m-cvet-serebryanyy/	
Декор для творчества пластик "Бабочка в круге" розовый, золото 0,3х1,8х1,8 см	Принадлежности для творчества	4.27	5	https://www.sima-land.ru/9887326/dekor-dlya-tvorchestva-plastik-babochka-v-kruge-rozovyy-zoloto-0-3h1-8h1-8-cm/	
Декор «Клубника», набор 50 шт., размер 4,2×2,5 см	Принадлежности для творчества	119	5	https://www.sima-land.ru/9888456/dekor-klubnika-nabor-50-sht-razmer-4-2-2-5-cm/	
Лента репсовая, 25 мм, 23 ± 1 м, цвет розовый персик №0176	Ленты	77	5	https://www.sima-land.ru/9895002/lenta-repsovaya-25-mm-23-1-m-cvet-rozovyy-persik-0176/	
Бегунок автоматический для молнии «Спираль», №5, декоративный «Самолёт», цвет чёрный никель	Молнии, замки	59	5	https://www.sima-land.ru/9900986/begunok-avtomaticheskiy-dlya-molnii-spiral-5-dekorativnyy-samolet-cvet-chernyy-nikel/	Декоративный замок-автомат подходит для молнии «Спираль» №5. Станет идеальным решением для ремонта, если замок на вашей молнии сломался и необходимо заменить на новый, а также при создании собственного оригинального аксессуара или элемента одежды. Используется при пошиве изделий - с помощью замка, рулонной молнии и ограничителей вы сможете создать свою молнию нужной вам длины. Длина бегунка: 11 мм. Ширина бегунка: 10 мм. Длина пуллера: 38 мм.
Бегунок автоматический для молнии «Спираль», №5, декоративный «Стразы», цвет чёрный никель	Молнии, замки	132	5	https://www.sima-land.ru/9900992/begunok-avtomaticheskiy-dlya-molnii-spiral-5-dekorativnyy-strazy-cvet-chernyy-nikel/	Декоративный замок-автомат подходит для молнии «Спираль» №5. Станет идеальным решением для ремонта, если замок на вашей молнии сломался и необходимо заменить на новый, а также при создании собственного оригинального аксессуара или элемента одежды. Используется при пошиве изделий - с помощью замка, рулонной молнии и ограничителей вы сможете создать свою молнию нужной вам длины. Длина бегунка: 11 мм. Ширина бегунка: 10 мм. Длина пуллера: 42 мм.
Основа для макраме «Облачко», 8,6 × 5 × 1 см	Принадлежности для макраме и плетения	48.8	4.6	https://www.sima-land.ru/9907248/osnova-dlya-makrame-oblachko-8-6-5-1-cm/	
Кольцо-карабин, d = 16/24, толщина - 4 мм, 5 шт, цвет розовое золото	Фурнитура для сумок	58	5	https://www.sima-land.ru/9907666/kolco-karabin-d-16-24-tolschina-4-mm-5-sht-cvet-rozovoe-zoloto/	
