name	category	price	rating	url	description
Бусины №12 «Жемчуг», набор 500 г +/-20г, цвет бежевый	Фурнитура для бижутерии	390	5	https://www.sima-land.ru/9803396/businy-12-zhemchug-nabor-500-g-plus-20g-cvet-bezhevyy/	Бусины «Жемчуг» пластиковые — набор, который идеально подойдет для создания элегантных украшений. Эти бусины обладают нежным перламутровым блеском, что придает им вид настоящего жемчуга, но они намного легче и удобнее в использовании. В наборе представлено несколько бусин, что позволяет создавать уникальные и стильные аксессуары. Пластиковые бусины «Жемчуг» идеально подходят для создания ожерелий, браслетов, серег и других украшений. Они станут отличным выбором для мастеров бижутерии, так как с ними легко работать, а результат всегда будет выглядеть изысканно и красиво. Эти бусины придадут вашим изделиям утонченность и шарм, при этом сохраняя легкость и комфорт. Вы можете использовать их для любых творческих проектов, будь то повседневные украшения или аксессуары для особых случаев. Жемчужные бусины — это универсальный элемент, который добавит изюминку в ваши работы, создавая эффектный и стильный образ.
Гуашь художественная 300 мл, в дой-паке с крышкой, белый	Принадлежности для рисования	465	0	https://www.sima-land.ru/9920075/guash-hudozhestvennaya-300-ml-v-doy-pake-s-kryshkoy-belyy/	
Карандаш акварельный чёрный GCP-1	Принадлежности для рисования	29.9	5	https://www.sima-land.ru/9920091/karandash-akvarelnyy-chernyy-gcp-1/	
Декор "Желуди" 3х2см, в наборе 20шт	Принадлежности для творчества	148	5	https://www.sima-land.ru/9943564/dekor-zheludi-3h2sm-v-nabore-20sht/	
Надувающаяся цветная клейкая лента, цвет розовый, 3 м	Наборы для творчества	195	5	https://www.sima-land.ru/10091241/naduvayuschayasya-cvetnaya-kleykaya-lenta-cvet-rozovyy-3-m/	Как сделать мялку Особенности изделия
Свечи своими руками. Создание свечи в кокосовой скорлупе «Кокос», набор для творчества	Изготовление свечей	399	5	https://www.sima-land.ru/10092829/svechi-svoimi-rukami-sozdanie-svechi-v-kokosovoy-skorlupe-kokos-nabor-dlya-tvorchestva/	Создание неповторимой миниатюрной свечи, которая наполнит дом светом – удивительное времяпрепровождение. Хотите разнообразить досуг друзей и родных – подарите им этот уникальный набор. В нем есть всё необходимое для того, чтобы вы могли сделать оригинальный сувенир самостоятельно. Радуйте себя и близких приятными минутами творчества!
Держатель микрофона на стойку Music Life J1, 5,8 х 8,5 см, d микрофона 2,5 см	Музыкальные инструменты	55	5	https://www.sima-land.ru/10125608/derzhatel-mikrofona-na-stoyku-music-life-j1-5-8-h-8-5-cm-d-mikrofona-2-5-cm/	
Светоотражающий значок «Мордочка мопса», d = 5,8 см, цвет МИКС	Декоративные элементы для одежды	38.7	5	https://www.sima-land.ru/10198311/svetootrazhayuschiy-znachok-mordochka-mopsa-d-5-8-cm-cvet-miks/	
Роспись и лепка по дереву для детей. Набор для творчества «Народные мотивы»	Роспись	269	0	https://www.sima-land.ru/10256373/rospis-i-lepka-po-derevu-dlya-detey-nabor-dlya-tvorchestva-narodnye-motivy/	Лепка и роспись одни из лучших занятий для развития мелкой моторики, внимательности и креативности. Как создать подделку:
Набор для шитья. Мягкая игрушка своими руками «Мишка Брауни», 37 см	Шитьё	329	3	https://www.sima-land.ru/10406141/nabor-dlya-shitya-myagkaya-igrushka-svoimi-rukami-mishka-brauni-37-cm/	С нашим набором для творчества вы легко создадите красивую и уникальную игрушку. Особенности набора: Чем полезно? Набор развивает мелкую моторику рук, координацию движений, тренирует усидчивость, аккуратность, внимательность, помогает формировать зрительное восприятие и художественный вкус. Желаем вам приятных минут творчества!
Набор для игры с мягким пластилином «Милая Лама», 6 баночек с массой для лепки, 2 формы	Лепка	1200	0	https://www.sima-land.ru/10413451/nabor-dlya-igry-s-myagkim-plastilinom-milaya-lama-6-banochek-s-massoy-dlya-lepki-2-formy/	Набор для лепки «Милая Лама» — это творческое развлечение для детей, которое увлекает, развивает фантазию и мелкую моторику.  Что внутри? Развиваемся играя Работа с пластилином помогает ребёнку улучшить координацию движений, развить воображение и усидчивость. Лепка фигурок тренирует пальчики и готовит руку к письму, а также стимулирует сенсорное восприятие. Почему дети в восторге? Набор подойдёт для самостоятельных игр и совместного творчества с родителями. Отличный подарок для ребёнка, который любит создавать и фантазировать!
Аромасаше своими руками. Набор для создания ароматической фигурки из соевого воска «Цветы с блестками»	Наборы для творчества	229	0	https://www.sima-land.ru/10421181/aromasashe-svoimi-rukami-nabor-dlya-sozdaniya-aromaticheskoy-figurki-iz-soevogo-voska-cvety-s-blestkami/	Ароматическое саше - эстетичный и экологичный ароматизатор для одежды и небольших помещений. Саше придаст легкий и ненавязчивый аромат. В набор входит: Как сделать аромасаше: Восковое саше - это вечный аромакамень, который будет радовать Вас на протяжении полутора-двух месяцев, а после Вы можете нанести немного парфюма или несколько капель масла на любую сторону, и аромасаше будет продолжать радовать Вас ароматом.
Лента для декора и подарков с глиттером «Тиффани», 1.2 см × 45 м, серебряная	Подарочная упаковка	69	0	https://www.sima-land.ru/10423932/lenta-dlya-dekora-i-podarkov-s-glitterom-tiffani-1-2-cm-45-m-serebryanaya/	Лента для декора и подарков — это универсальный и стильный элемент, который способен преобразить любые проекты и подарки, добавляя им уникальность и изящество. В зависимости от материала, цвета и текстуры, лента может служить различным целям: от украшения упаковки до создания красивых декоративных изделий. Ленты можно использовать для самых разных целей: Лента — это не просто украшение, а важный элемент, который может преображать и оживлять. Она позволяет вам выразить свои чувства и креативность, добавляя праздничное настроение в повседневную жизнь. Независимо от того, украшаем ли мы подарок для близкого человека или создаем что-то уникальное для собственного удовольствия, лента всегда станет отличным помощником. Поэтому не стоит недооценивать ее значение — используйте ее по максимуму и дайте волю своему воображению!
Пакет - переноска для цветов с PVC окном 12.5×8.5×36 см, чёрный	Упаковка для цветов	39	5	https://www.sima-land.ru/10458578/paket-perenoska-dlya-cvetov-s-pvc-oknom-12-5-8-5-36-cm-chernyy/	Стильная упаковка для бутылок! Черный пакет с PVC-окном – это элегантное и практичное решение для презентации бутылок. Классический черный цвет и прозрачное окошко делают упаковку универсальной и функциональной. Почему выбирают этот пакет: Он сочетает в себе функциональность и классический дизайн. Прозрачное окошко позволяет рассмотреть содержимое, а удобные размеры и мягкая ручка обеспечивают практичность. Подходит для подарков или презентации напитков. Сделайте ваш подарок еще выразительнее с этим аксессуаром!
Тесьма вязаная, на резинке, 20 мм, 9 ± 0,5 м, цвет белый	Отделочные материалы	319	0	https://www.sima-land.ru/10480327/tesma-vyazanaya-na-rezinke-20-mm-9-0-5-m-cvet-belyy-2/	Вязаная эластичная тесьма — это универсальный материал, который сочетает в себе мягкость и растяжимость, обеспечивая комфорт и стиль. Тесьма хорошо тянется, но при этом сохраняет первоначальную форму. Используется для создания одежды, аксессуаров и элементов декора, поясов, резинок, а также для отделки различных предметов.
Сувенирный музыкальный инструмент "Барабан Джембе" махагон, 18х18х40 см	Музыкальные инструменты	3620	0	https://www.sima-land.ru/10485423/suvenirnyy-muzykalnyy-instrument-baraban-dzhembe-mahagon-18h18h40-cm/	
Музыкальный инструмент Тарелки ручные Music Life 18 см (набор 2 шт.)	Музыкальные инструменты	1648	5	https://www.sima-land.ru/10679527/muzykalnyy-instrument-tarelki-ruchnye-music-life-18-cm-nabor-2-sht/	
Набор для детской лепки "Тесто-пластилин" "Машинка для лапши" TA2101	Лепка	1182	0	https://www.sima-land.ru/10865908/nabor-dlya-detskoy-lepki-testo-plastilin-mashinka-dlya-lapshi-ta2101/	
Пастель масляная 24 цвета, в бумажном держателе, в картонной коробке	Принадлежности для рисования	267	4.9	https://www.sima-land.ru/115559/pastel-maslyanaya-24-cveta-v-bumazhnom-derzhatele-v-kartonnoy-korobke/	Масляная художественная пастель отличается мягкой консистенцией и интенсивной маслянистой цветовой палитрой. Пастель не пачкается, тем самым законченные рисунки труднее смазать и они не требуют дополнительной фиксации. Масляная пастель легко ложится на различные фактуры цветной бумаги, бумагу для рисования, холст, картон, дерево, керамику. Она позволяет сохранять руки и одежду чистыми. Не токсична и безопасна при использовании. Благодаря компактной упаковке удобно брать с собой. Все необходимое для творчества можно найти в нашем интернет-магазине!
Доска магнитная «Домик с окошком», чёрная крошка, МИКС	Рисование	312	4.8	https://www.sima-land.ru/127408/doska-magnitnaya-domik-s-okoshkom-chernaya-kroshka-miks/	Магнитная доска для рисования с ручкой — это возможность занять малыша и проявить его художественные навыки без использования бумаги. Такая игрушка удобна тем, что изображение легко стереть с помощью специальной полоски.  Размер экрана для рисования: 11,5 х 7,3 см. 
Набор капиллярных ручек, Calligrata "Полоски", линия 0,4мм, 18 цветов	Товары для художников	276	4	https://www.sima-land.ru/641089/nabor-kapillyarnyh-ruchek-calligrata-poloski-liniya-0-4mm-18-cvetov/	Капилярные маркеры сильно отличаются от маркеров с пулевидным пишущем узлом. Линия письма намного тоньше и изящней. Такой маркер можно использовать для написания красивых текстов, обводить рисунки, и заниматься более тонкой творческой работой. Яркие, стойкие цвета, удобный корпус - хороший выбор для работы и творчества.
Кисть щетина № 10, плоская	Принадлежности для рисования	43.3	5	https://www.sima-land.ru/670030/kist-schetina-10-ploskaya/	Кисть подходит для работы с гуашью, акрилом, маслом, темперой, а также для прорисовывания различных деталей рисунка. Покупайте товары для учебы и детского творчества в нашем интернет-магазине!
Декор для творчества "Букет из роз" (1 набор=1 букету) в букете 12 цветков МИКС 8 см	Принадлежности для творчества	83	3.8	https://www.sima-land.ru/865202/dekor-dlya-tvorchestva-buket-iz-roz-1-nabor-1-buketu-v-bukete-12-cvetkov-miks-8-cm/	Нужно ли раздумывать о том, что можно украсить такими очаровательными цветочками для скрапбукинга? С ними и праздничная открытка, и созданный своими руками фотоальбом совершенно преобразятся, приобретут свежесть, объемность, воздушность. Скрап-цветы будут ярким штрихом вашего изделия. Совсем небольшие, но эффектные и радующие глаз своими красками, эти миниатюрные цветы, в отличие от настоящих, не увянут и не потеряют своего очарования.
Пастель художественная, профессиональная сухая, 12 цветов в картонной коробке	Товары для художников	360	4	https://www.sima-land.ru/893278/pastel-hudozhestvennaya-professionalnaya-suhaya-12-cvetov-v-kartonnoy-korobke/	Пастель художественная идеально подходит как для начинающих, так и для опытных художников. Легко растирается пальцем, тканью, щеткой для пастели или палочкой для растушевки. Не токсична и безопасна при использовании. Благодаря компактной упаковке удобно брать с собой. Все необходимое для творчества можно найти в нашем интернет-магазине!
Ручка капиллярная ErichKrause F-15, узел 0.6 мм, чернила синие, длина линии письма 400 метров	Товары для художников	83	4.4	https://www.sima-land.ru/1161099/ruchka-kapillyarnaya-erichkrause-f-15-uzel-0-6-mm-chernila-sinie-dlina-linii-pisma-400-metrov/	Капиллярная ручка Stick с металлическим клипом и утонченным типом пишущего узла. Подходит для любого типа бумаги. Ручка имеет непрозрачный круглый корпус. Цвет заглушек на корпусе и колпачке соответствует цвету чернил. Длина непрерывной линии составляет 400 м при толщине 0.6 мм, что является высоким показателем в своей категории.
Браслет для шармов «Замочек», основа, цвет серебро, 20 см	Сундучок Пандоры	139	4.5	https://www.sima-land.ru/1190580/braslet-dlya-sharmov-zamochek-osnova-cvet-serebro-20-cm/	Самовыражайтесь с помощью создания оригинальных украшений с шармами! Наденьте и скомпонуйте бусины и подвески на специальной основе, подчеркните креативность и чувство стиля в образе. Воплотить любую творческую идею и пополнить коллекцию бижутерии авторскими аксессуарами вам поможет универсальная основа из раздела «Сундучок Пандоры».
Лента атласная, 50 мм, 23±1 м, светло-серая	Ленты	181	5	https://www.sima-land.ru/1218466/lenta-atlasnaya-50-mm-23-1-m-svetlo-seraya/	Декоративная атласная лента – это идеальный спутник для вашего творчества и праздников. Праздничный тренд, который всегда будет к месту. Упаковочная ленточка прекрасно подойдет для рукоделия, украшения подарков и создания удивительных композиций из воздушных шаров. Вы можете украсить букеты цветов, привязав к ним яркую ленточку. Это добавит особого очарования вашему подарку. Игрушки также можно сделать более интересными, если использовать красивую упаковочную ленту в оформлении. Она идеально подойдет для новогодних сюрпризов и рождественских даров. На дни рождения и другие важные события не обойтись без новогодней подарочной ленты. Упаковка коробок со сладкими подарками станет настоящим искусством с этой великолепной деталью. Она отлично сможет дополнить ваши идеи на 14 февраля, 23 февраля, 8 марта или в день матери. Кроме того, такая лента может стать оригинальным украшением на голове именинницы! Сделайте супер банты первоклассника или создайте необычный аксессуар для вечеринки. Ленты идеально подходят для шитья одежды, ведь они могут добавить немного волшебства каждому изделию. Наши ленточки не содержат люрекса, что делает их особенно приятными на ощупь и легко сочетаемыми с любыми материалами. Упаковочная лента займет достойное место в наборе швейной фурнитуры для творчества как тесьма. Благодаря своей универсальности она найдет применение в самых разных проектах. Если вы хотите украсить мероприятие или помочь с декором? Эта продукция станет незаменимой при создании флористических композиций. Завязывайте косички на девичник узкими атласными полосками, чтобы добавить романтики и стиля вашим праздникам. Не бойтесь проявлять фантазию! Делая ободки и бантики из этой чудесной ленточки, вы сможете создать уникальные украшения для волос и вечеринок. Создавайте шикарные розы своими руками – этот процесс принесет радость вам и всем вокруг! И не забудьте о праздничных елках! Используйте яркую упаковочную ленту, чтобы делать роскошные бантики прямо на ели. Это увидят все гости во время новогоднего веселья! Погрузитесь в мир творчества с атласной лентой! Ваши идеи будут воплощены легко и приятно, а результаты порадуют окружающих. Пусть каждое ваше творение станет произведением искусства! Атласная лента гладкая и приятная на ощупь. Используйте её для отделки изделий, украшения подарков, свадебного оформления, а также в техниках скрапбукинг и канзаши. При производстве лент используется только современное оборудование и качественные материалы.
Клеевой пистолет 14х16 см питание: сетевой, диаметр стержня 11 мм	Принадлежности для творчества	399	1	https://www.sima-land.ru/1364404/kleevoy-pistolet-14h16-cm-pitanie-setevoy-diametr-sterzhnya-11-mm/	Клеевой пистолет для творчества не рассчитан на долгие работы. Подходит для приклеивания декора, маленьких деталей, склеивания бумаги. Рекомендуем держать его включённым максимум 3–5 минут, затем выключать до полного остывания. Для долгих работ лучше использовать профессиональный клеевой пистолет.
Раскраска - антистресс, альбом «Магия мандалы» 16стр.	Рисование	89	4.9	https://www.sima-land.ru/1459138/raskraska-antistress-albom-magiya-mandaly-16str/	Снимите напряжение после трудного дня — займитесь раскрашиванием!  Набор для раскрашивания отвлечёт от жизненных неурядиц и отправит в мир чудесных орнаментов.  Отличительной чертой антистрессовых раскрасок является многообразие форм и элементов. Поместите рисунки в рамки и создайте панно, которое послужит отличным украшением для гостиной или спальни.  Благодаря удобному размеру раскраска легко поместится в рюкзаке или сумке и всегда будет под рукой в нужный момент.   Чем полезны раскраски-антистресс?  Хотите расслабиться? Используйте краски или карандаши холодных оттенков: голубой, синий, фиолетовый. Если желаете ощутить прилив сил и энергии, то возьмите тёплые тона: красный, оранжевый, жёлтый.   В набор входят:  Для раскрашивания понадобятся карандаши или фломастеры (не входят в комплект).   Окунитесь в мир плавных линий и причудливых узоров! 
Набор кистей коза 6 штук: № 1, 2, 3, 4, 5, 6, круглые, с деревянными ручками, в блистере	Принадлежности для рисования	71	4.3	https://www.sima-land.ru/1503504/nabor-kistey-koza-6-shtuk-1-2-3-4-5-6-kruglye-s-derevyannymi-ruchkami-v-blistere/	Набор кистей различного размера позволяет начинающим художникам решать любые творческие задачи в детском саду, школе и дома. Создайте свой уникальный рисунок и окунитесь в мир безграничной фантазии вместе с набором кистей! Спешите приобрести все необходимое для детского творчества в нашем интернет-магазине!
Проволока для плетения d=3 мм, намотка 3 м, цвет серебро	Фурнитура для бижутерии	299	5	https://www.sima-land.ru/1609033/provoloka-dlya-pleteniya-d-3-mm-namotka-3-m-cvet-serebro/	Проволока для плетения – универсальный материал, который отлично подходит для рукоделия, работы с бисером, подвязывания растений и множества других целей. Её можно использовать для создания каркасов, сеток, фиксации деталей кукол из пластилина, флористических композиций, украшений и плетения. Проволока станет незаменимой при изготовлении букетов с бабочками или для устройства электропастуха. Вязальная проволока выполнена из прочной стали, которая легко гнётся вручную или с помощью плоскогубцев, при этом хорошо держит заданную форму. Эти качества делают её идеальным материалом для создания корзин, декоративных элементов и арматуры для конструкций из гирлянд. Выберите проволоку для вашего творчества или хозяйственных нужд – она поможет воплотить в жизнь самые разные идеи и станет надежным помощником в работе.
Кисть круглая для каллиграфии, ворс "Коза", №1, ручка из дерева, в блистере, диаметр-0,8 см, длина-2,5 см	Товары для художников	106	4.7	https://www.sima-land.ru/1716327/kist-kruglaya-dlya-kalligrafii-vors-koza-1-ruchka-iz-dereva-v-blistere-diametr-0-8-cm-dlina-2-5-cm/	Кисть подходит для работы с акварелью, керамикой, каллиграфического письма, используется в горячем батике. Покупайте товары для учебы и детского творчества в нашем интернет-магазине!
Краска масляная в тубе 46 мл, ЗХК "Мастер-класс", белила титановые, 1104101	Товары для художников	215	4.8	https://www.sima-land.ru/1861483/kraska-maslyanaya-v-tube-46-ml-zhk-master-klass-belila-titanovye-1104101/	Серия "Мастер-Класс" для профессиональных художников. Масляные краски изготавливаются по традиционным рецептурам на основе высококачественных натуральных пигментов (земляных, кадмиевых, кобальтовых и железоокисных), связующего – специально обработанного льняного масла и натуральных смол. Яркие насыщенные тонкодисперсные краски с высокой концентрацией пигмента не меняют цвета после ввысыхания. Обладают пастозной консистенцией. Легко разносятся от корпусного до лессирующего слоя.
Лента атласная «Горошек», 15 мм × 23 ± 1 м, цвет голубой №020	Ленты	43	5	https://www.sima-land.ru/1902814/lenta-atlasnaya-goroshek-15-mm-23-1-m-cvet-goluboy-020/	Атласная лента широко применяется в декорировании интерьера и украшении одежды, создании аксессуаров и игрушек, скрапбукинге и вышивании. Она изготовлена из полиэстера, обладает высокой прочностью и устойчива к тепловому воздействию. Изделие гладкое и приятное на ощупь, не пушится и отливает лёгким блеском. 
Пластилин 24 цвета, 500 г, BRAUBERG высшее качество, картонная упаковка	Принадлежности для лепки	399	4.8	https://www.sima-land.ru/1929765/plastilin-24-cveta-500-g-brauberg-vysshee-kachestvo-kartonnaya-upakovka/	Пластилин премиум качества от BRAUBERG представлен в 24 ярких и насыщенных цветах. В его составе безопасные и нетоксичные красители и другие компоненты, которые не оставляют цветных следов на руках. Пластилин предназнечен для деток от 3 - х лет, но он также подойдет для взрослых, которые хотят потренировать свою мелкую моторику. Вес: 500 г. Картонная упаковка.
Волосы - тресс для кукол «Прямые» длина волос: 15 см, ширина:100 см, цвет № 8В	Создание игрушек и кукол	49	4.8	https://www.sima-land.ru/2294882/volosy-tress-dlya-kukol-pryamye-dlina-volos-15-cm-shirina-100-cm-cvet-8v/	Выберите причёску для куколки, которую вы сделали собственными руками, или обновите стиль старой подружке. Шелковистые локоны украсят любую голову — главное, прикрепить их покрепче. Теперь игрушечная модница будет менять свой образ каждый день! Расчёсывайте волосы, заплетайте их или делайте оригинальные стрижки. Куколка с аккуратной причёской станет примером для маленькой девочки.
Фломастеры 12 цветов Кисти в блистере кистеобразный наконечник	Принадлежности для рисования	167	4.3	https://www.sima-land.ru/2412148/flomastery-12-cvetov-kisti-v-blistere-kisteobraznyy-nakonechnik/	Фломастерами легко наполнять цветом картинки в раскраске и дать волю воображению и создать сочный рисунок, искрящийся красками. Настолько удобны в использовании, что с ними справляется даже самый юный художник. Рекомендованы для детей от 3-х лет. Начните сказочное путешествие в безграничный мир фантазии вместе с фломастерами! Спешите приобрести все необходимое для детского творчества в нашем интернет-магазине!
Декоративные блёстки LUXART LuxGlitter (сухие), 20 мл, размер 0.2 мм, золотой	Скрапбукинг	205	5	https://www.sima-land.ru/2433611/dekorativnye-blestki-luxart-luxglitter-suhie-20-ml-razmer-0-2-mm-zolotoy/	Сухие декоративные блестки различных форм, фракций и цветов. Применяются для декора путем добавления в лаки, клеи и прозрачные материалы, а также присыпаются на липкий слой красок, лаков и других материалов. Расход: зависит от техники нанесения и требуемой концентрации 20-30 г/м2 .
Мелки для рисования, набор 15 шт., 5 цветов	Принадлежности для рисования	270	4.9	https://www.sima-land.ru/2497967/melki-dlya-risovaniya-nabor-15-sht-5-cvetov/	Мелки позволят сделать малышу первые шаги на пути к творчеству. Этими палочками так удобно рисовать на разных поверхностях, в том числе на асфальте и специальных досках. Мягкая упругая структура оставляет чёткий и яркий рисунок и позволяет регулировать толщину линий. Мел — необходимый атрибут школьной жизни, он также подойдёт для игр с приятелями на свежем воздухе. Обладатель целого набора обязательно станет центром внимания в среде сверстников, ведь рисование — это такое увлекательное занятие. А небольшой коробочки хватит на всех друзей! Юные художники оценят наборы цветного мела, ведь они помогут превратить скучный серый асфальт в неповторимую яркую картину.
