name	category	price	rating	url	description
Наклейки детские бумажные «Любовь», 11 х 15.5 см	Принадлежности для творчества	4.8	4.9	https://www.sima-land.ru/9246809/nakleyki-detskie-bumazhnye-lyubov-11-h-15-5-cm/	
Фреска с цветным основанием «Юный футболист», 6 цветов песка	Фрески	20	5	https://www.sima-land.ru/9655802/freska-s-cvetnym-osnovaniem-yunyy-futbolist-6-cvetov-peska/	
Ароматизатор для творчества «Яблоко», концентрированный, 10 мл	Мыловарение	59	5	https://www.sima-land.ru/9700845/aromatizator-dlya-tvorchestva-yabloko-koncentrirovannyy-10-ml/	
Нитки 45ЛЛ, 1500 м, цвет чёрный	Принадлежности для шитья	81	5	https://www.sima-land.ru/9898901/nitki-45ll-1500-m-cvet-chernyy/	Армированные нити обеспечивают высокую прочность швов, непрерывность пошива, эластичность, цветостойкость, хороший внешний вид. Нитки для шитья из лавсана имеют толщину 100NO, что соответствует российскому номеру 45ЛЛ. Идеально подходят для пошива изделий из костюмных тканей, обуви, спецодежды. Нить ЛЛ устойчива к перепадам температуры от –70 до +175 °C, воздействию кислот и окислителей, невосприимчива к растворителям и отбеливающим средствам. Нитки производятся в Узбекистане, что гарантирует высокое качество и надёжность.
Наклейка 3Д интерьерная Котик 29*21см	Принадлежности для творчества	34.8	5	https://www.sima-land.ru/10059194/nakleyka-3d-interernaya-kotik-29-21sm-3/	Самоклеющиеся 3D панели станут отличным вариантом в оформлении интерьера дома, делая его веселее. Панели просты в использовании: достаточно просто удалить защитный слой на обратной стороне и ровно прижать её к поверхности. Главное в этом процессе не допустить образования воздушных пузырей. Для этого нужно будет прикатать поверхность пластиковым шпателем, выдавливая воздух изнутри. Правила поклейки:
Бусины из натурального камня «Кошачий глаз», набор 50 шт.,1 шт.— 8 мм, голубой	Принадлежности для творчества	139	4.9	https://www.sima-land.ru/10091342/businy-iz-naturalnogo-kamnya-koshachiy-glaz-nabor-50-sht-1-sht-8-mm-goluboy-2/	
Бусины из стекла, набор 140 шт., размер 1 шт. — 6 мм, цвет золотой	Принадлежности для творчества	69	4.9	https://www.sima-land.ru/10103745/businy-iz-stekla-nabor-140-sht-razmer-1-sht-6-mm-cvet-zolotoy/	
Шейкер для творчества PVC "Зайчик" с глиттером МИКС 6х4 см	Принадлежности для творчества	6.5	5	https://www.sima-land.ru/10322534/sheyker-dlya-tvorchestva-pvc-zaychik-s-glitterom-miks-6h4-cm/	
Наклейки детские «Пони», c раскраской, 11 х 16 см	Принадлежности для творчества	8.9	5	https://www.sima-land.ru/10830241/nakleyki-detskie-poni-c-raskraskoy-11-h-16-cm/	
Топпер для торта «Бабочки»	Оформление и организация праздника	9	5	https://www.sima-land.ru/10138009/topper-dlya-torta-babochki/	Набор топперов «Бабочки» — идеальное решение для создания праздничной атмосферы на вашем мероприятии! Этот комплект станет отличным украшением стола на день рождения ребёнка или взрослого. Особенности набора Идеально для праздничного декора Набор топперов «Бабочки» прекрасно подходит для декорации праздничного стола, создания фотозоны или в качестве элемента подарочного оформления. Его можно использовать как дома, так и в кафе или ресторане, чтобы создать запоминающуюся атмосферу.
Кружево эластичное, 58 ± 2 мм × 10 ± 1 м, цвет чёрный	Отделочные материалы	290	5	https://www.sima-land.ru/1275685/kruzhevo-elastichnoe-58-2-mm-10-1-m-cvet-chernyy/	Эластичное кружевное полотно не имеет тканной основы. Благодаря своей пластичности кружево тянется, а переплетения нитей формируют воздушную выразительность. Эластичное кружево чаще всего используется швеями и рукодельницами для оформления одежды и предметов интерьера. С помощью него вы сможете украсить нижнее бельё или корсет, создать отдельное изделие или декоративный аксессуар.
Щётка для удаления катышков, 7.5×4.5×0.5 см, МИКС	Вязание	57	4.1	https://www.sima-land.ru/1529689/schetka-dlya-udaleniya-katyshkov-7-5-4-5-0-5-cm-miks/	Почистить вещи от катышков и дать новую жизнь старой одежде поможет специальная щётка. Она бережно удаляет всё лишнее с изделия и не портит материал. Приспособление не требует особого ухода и прослужит вам очень долго. Необходимо приложить щётку к ткани под углом 45 градусов, и, аккуратно надавливая, провести вдоль поверхности. Не подходит для работы с шёлковой и атласной тканью.
Набор витражных красок по стеклу Decola, 9 цветов х 20 мл + контур, 42411065	Товары для художников	1174	5	https://www.sima-land.ru/3245860/nabor-vitrazhnyh-krasok-po-steklu-decola-9-cvetov-h-20-ml-plus-kontur-42411065/	Акриловая краска на водной основе предназначена для росписи стекла и стеклянных изделий и создания эффекта витража.  Отличительной особенностью данной серии красок является их яркий и насыщенный цвет, который не меняется после высыхания. Специальная технология изготовления красок позволяет избегать появления пузырей и растрескивания после высыхания.  Перед применением краску в баночке необходимо аккуратно перемешать кистью (не взбалтывать!).  Краски хорошо смешиваются, позволяя получать дополнительные оттенки цветов. Они удобные в работе, легко и равномерно наносятся на поверхность при помощи кисти, полностью заполняя ячейки внутри контура.
Карта желаний своими руками «Доверяй вселеной», набор для творчества	Гадания, пожелания	495	5	https://www.sima-land.ru/9472491/karta-zhelaniy-svoimi-rukami-doveryay-vselenoy-nabor-dlya-tvorchestva/	Исполнение желаний - мечта всех людей на планете. Помочь правильно донести желания до благодарной Вселенной поможеткарта желаний, работа со своими мыслями и аффирмации. Карта желаний Поговорив честно с самим собой, точно решив, что хочешь больше всего на свете в разных сферах - фиксируй это на нашей карте желаний. И приклеивай соответствующую картинку, там самым визуализируй свои мысли. Аффирмации Аффирмации работают по принципу замещения. В определенный момент времени разум может удерживать только одну-единственную мысль, поэтому суть аффирмаций заключается в наполнении и удержании в сознании мыслей, которые подкрепляют ваше желание. Чек изобилия Эта техника относится к разряду психологических, так как она основана на глубокой вере в исполнение желаний. Её смысл в том, что Вселенная слышит наши слова, понимает все наши просьбы. Хорошо исполняются желания и просьбы, которые написаны на бумаге. Что входит в набор?
Сувенирный музыкальный инструмент "Флейта Пана" 21х13х2 см,МИКС,	Музыкальные инструменты	725	2	https://www.sima-land.ru/855855/suvenirnyy-muzykalnyy-instrument-fleyta-pana-21h13h2-cm-miks/	Флейту Пан также называют панфлейтой, она отличается от обычной флейты своей многоствольностью. Благодаря трубкам различной длины получается разнообразное звучание и можно сыграть тонкую, мелодичную симфонию. Сувенирный музыкальный инструмент "Флейта Пана" 21х13х2 см,МИКС, выполнена мастерами загадочной Индонезии из исключительно натуральных материалов. Посмотрите, как ведет себя Флейта Пана на деле!
Светоотражающая лента-стропа, 50 мм, 5±1 м, салатовая	Декоративные элементы для одежды	115	5	https://www.sima-land.ru/1276061/svetootrazhayuschaya-lenta-stropa-50-mm-5-1-m-salatovaya/	Светоотражающая лента предназначена для обшивки изделий, призванных быть заметными. Она будет незаменима при шитье сумок, рюкзаков или верхней одежды для школьников.  Водители автомобилей и общественного транспорта теперь не упустят из вида маленького пешехода, и дорога до школы и обратно будет безопаснее.  Дополнительные характеристики:  
Пластилин 36 цветов 720 г, "Гамма" "Классический", со стеком	Принадлежности для лепки	584	5	https://www.sima-land.ru/3907387/plastilin-36-cvetov-720-g-gamma-klassicheskiy-so-stekom/	Пластилин серии "Классическая" собрал в себе все уникальные характеристики и свойства благодаря новой улучшенной формуле.
Картина по номерам для детей «Пёсик», 21 х 15 см	Картины по номерам	279	5	https://www.sima-land.ru/4992651/kartina-po-nomeram-dlya-detey-pesik-21-h-15-cm/	Подарите маленькому художнику картину по номерам, и через пару мгновений он создаст шедевр! Как раскрасить картину по номерам Готовая картина украсит детскую комнату или станет оригинальным подарком близкому человеку.
Набор коробок 10 в 1 "Только для тебя", 30 х 19 х 13 - 12 х 6,5 х 4 см,МИКС,	Подарочная упаковка	1499	3.9	https://www.sima-land.ru/6624186/nabor-korobok-10-v-1-tolko-dlya-tebya-30-h-19-h-13-12-h-6-5-h-4-cm-miks/	Набор коробок универсальный. Изготовлена из плотного картона. Прекрасно подойдет для оформления подарка, и праздничного декора. Можно использовать для хранения аксессуаров. Преимущества: Все размеры коробок: 30,5 х 20 х 13 см, 28,5 х 18,5 х 12 см, 26 х 17,5 х 11 см, 23,5 х 15,5 х 10 см, 21 х 14 х 9 см, 19 х 13 х 8 см, 17,5 х 11 х 7 см, 15 х 9,5 х 6 см, 13,5 х 8 х 5 см, 12 х 6,5 х 4 см
Аквагрим профессиональный, для лица и тела, 7 цветов, с кисточкой	Рисование	389	4.9	https://www.sima-land.ru/7706085/akvagrim-professionalnyy-dlya-lica-i-tela-7-cvetov-s-kistochkoy/	
Глюкофон - музыкальный инструмент, желтый, 8 лепестков, 15 х 9 см	Музыкальные инструменты	2590	4.9	https://www.sima-land.ru/9304979/glyukofon-muzykalnyy-instrument-zheltyy-8-lepestkov-15-h-9-cm/	
Набор для детской лепки «Лёгкий пластилин» 36 цветов	Принадлежности для лепки	659	4.3	https://www.sima-land.ru/9321280/nabor-dlya-detskoy-lepki-legkiy-plastilin-36-cvetov/	Лепка из пластилина — это прекрасная возможность увлекательно провести время с ребёнком. Вы можете вместе лепить персонажей мультфильмов, сказочных героев или забавных зверушек. В процессе лепки ребёнок научится мыслить нестандартно. Особенности
Пластик Luazon PLA-20, для 3D ручки, 20 цветов по 10 метров	Рисование	1149	5	https://www.sima-land.ru/9729785/plastik-luazon-pla-20-dlya-3d-ruchki-20-cvetov-po-10-metrov/	Пластик Luazon для 3D-ручки — это высококачественный материал для 3D-печати. Материал для печати — PLA, который отличается прочностью и долговечностью. Особенности Пластик Luazon считается безопасным, не имеет запаха и безвреден для детей.
Лента атласная «С праздником весны!», 25 мм × 23 ± 1 м, цвет розовый	Ленты	363	5	https://www.sima-land.ru/9877861/lenta-atlasnaya-s-prazdnikom-vesny-25-mm-23-1-m-cvet-rozovyy/	
Флейта Music Life С, серебристая, 32,5 см	Музыкальные инструменты	399	5	https://www.sima-land.ru/9893235/fleyta-music-life-s-serebristaya-32-5-cm/	
Акустическая гитара Music Life QD-H38Q-hw, красная	Музыкальные инструменты	3390	5	https://www.sima-land.ru/9915650/akusticheskaya-gitara-music-life-qd-h38q-hw-krasnaya/	Характеристики: Размер: 38 дюймов Корпус: фанера из липы. Задняя и боковая стороны: фанера из липы Гриф: Окумэ Накладка на гриф: АБС-пластик Нижкий и верхний порожек:АБС-пластик Струны: красные медные струны.
Шкатулка дерево для росписи квадрат 8х4,5х8 см	Принадлежности для творчества	124	4.4	https://www.sima-land.ru/497444/shkatulka-derevo-dlya-rospisi-kvadrat-8h4-5h8-cm/	Если Вы только собираетесь попробовать себя в таком увлекательном мастерстве, как декупаж, такая шкатулка с успехом может стать заготовкой для одного из первых Ваших опытов. Если же эта техника давно Вам знакома, у Вас наверняка уже есть не одна идея по поводу того, как можно декорировать эту шкатулку. Шкатулка дерево для росписи квадрат 8х4,5х8 см изготовлена из дерева – натурального материала, работать с которым удобно и приятно. В задекорированном виде шкатулка станет настоящей изюминкой интерьера. Увидев ее, близкие наверняка не смогут устоять перед искушением и попросят Вас сделать подобный шедевр и для них. Творите с удовольствием, и пусть ничто не ограничивает вашу фантазию! Основные рекомендации по росписи:   1. Так как поверхность изделия уже обработана и подготовлена, можете приступать к работе. Если считаете необходимым, то воспользуйтесь «финишной» наждачной бумагой для дополнительной обработки, чтобы краска на поверхность ложилась плотней. Шлифовка всегда выполняется по направлению вдоль волокон древесины.  2. Нанесение защитного покрытия древесины производится с помощью морилки: спиртовой, водной, масляной.  3. Грунтовка обеспечивает ровное нанесение краски.  4. Теперь можно переходить к росписи. Лучше использовать современные акриловые краски: они яркие и стойкие. Также подходят масляные краски, но сохнут они медленней. Новички, как правило, используют художественную гуашь. 5. Закрепление рисунка: для этого обычно используют акриловый лак. Также могут применяться лаки мебельные (нитролаки) или масляные. Но стоит учитывать, что акриловый лак под воздействием тепла делает изделие чуть липким. 
Акварель Луч "Классика", 18 цветов, с кистью	Принадлежности для рисования	258	5	https://www.sima-land.ru/1026613/akvarel-luch-klassika-18-cvetov-s-kistyu/	Краски акварельные медовые полусухие изготовлены на основе натуральных природных компонентов и высококачественных пигментов. Акварель предназначена для детского творчества и различных живописных работ. Неоспоримые достоинства: Терпение, усидчивость, чувство прекрасного и хорошо развитое образное мышление – вот преимущества рисования красками для вашего малыша.  Акварель - водорастворимая краска, поэтому высыхание (пузырьки, трещины) краски в кювете - не считается браком
Холст на оргалите 4 мм, 50 х 70 см, хлопок 100%, акриловый грунт	Товары для художников	698	5	https://www.sima-land.ru/1265690/holst-na-orgalite-4-mm-50-h-70-cm-hlopok-100-akrilovyy-grunt/	Хлопковый холст Caaligratta серии «Студия», грунтованный на картоне (оргалите), подойдёт для живописи масляными, акриловыми, темперными и гуашевыми красками. Грунтованное мелкозернистое полотно из 100% хлопка плотностью 280 г/м2 наклеено на основу из прочного картона-оргалита 4мм Холст на оргалите легче и меньше в отличии от холста на подрамнике, поэтому удобен для транспортировки. Изготовлен без использования кислот. Прочная поверхность холста выдерживает множество слоев краски и воздействие разбавителей, хорошо переносит изменения влажности и температуры. Характеристики: Оргалит - это толстый прессованный картон, применяемый в строительстве.
Гуашь "Луч", 500 мл, рубиновая	Принадлежности для рисования	395	5	https://www.sima-land.ru/2425275/guash-luch-500-ml-rubinovaya/	
Ручка для сумки, 34 × 1,5 см, цвет чёрный	Фурнитура для сумок	213	5	https://www.sima-land.ru/3784292/ruchka-dlya-sumki-34-1-5-cm-cvet-chernyy/	
Тесьма декоративная с помпонами, 12±2 мм, 9.1±0.5 м, чёрная	Фурнитура для штор	165	5	https://www.sima-land.ru/4331241/tesma-dekorativnaya-s-pomponami-12-2-mm-9-1-0-5-m-chernaya/	Добавьте нотку уюта и игривого настроения в ваш интерьер с этой изящной отделочной лентой. Её мягкие помпоны создают деликатный объём, а насыщенный чёрный цвет придаёт благородство любому декору. Длина в 9,1 метра позволяет экспериментировать с оформлением, будь то текстиль, handmade-проекты или праздничный антураж. Универсальная ширина 12 мм идеально сочетается с шторами, подушками или открытками ручной работы, а шарики-помпоны диаметром 6 мм делают каждую деталь по-настоящему выразительной. Качественная текстура материала гарантирует, что тесьма сохранит форму даже после активного использования. Пусть творчество будет безграничным: с этой лентой даже простая вещь заиграет новыми красками. Она не просто украшает — вдохновляет на создание чего-то уникального.
Тесьма декоративная с помпонами, 12 ± 2 мм, 8 ± 0,5 м, цвет голубой	Фурнитура для штор	116	4.7	https://www.sima-land.ru/4331263/tesma-dekorativnaya-s-pomponami-12-2-mm-8-0-5-m-cvet-goluboy/	Тесьма с помпонами — это узкая полоска ткани, на которую крепятся небольшие объёмные помпоны. Предназначена для украшения и отделки различных предметов и изделий: пледов, покрывал, подушек, детских конвертов на выписку, бортиков в кроватку. 
Раскраска новогодняя «Весёлые ребята», 12 стр.	Детские книги	35	5	https://www.sima-land.ru/5206460/raskraska-novogodnyaya-veselye-rebyata-12-str/	Новогодняя раскраска поможет скрасить время в ожидании праздника и потренировать полезные навыки. Особенности раскраски Чем полезно раскрашивание для детей Занимаясь таким творчеством, ребёнок не только учится уверенно держать карандаш в руке, но и развивает наблюдательность, мелкую моторику, воображение и художественный вкус.
Тесьма декоративная с пайетками, на резинке, 2 см, 9 ± 0,5 м, цвет золотой	Отделочные материалы	300	5	https://www.sima-land.ru/5232062/tesma-dekorativnaya-s-payetkami-na-rezinke-2-cm-9-0-5-m-cvet-zolotoy/	
Набор кашпо деревянных 2 в 1 (25.5×15×30; 20×12×23 см) "Аром", ручка канат, состаренный дуб	Упаковка для цветов	800	4.9	https://www.sima-land.ru/5309154/nabor-kashpo-derevyannyh-2-v-1-25-5-15-30-20-12-23-cm-arom-ruchka-kanat-sostarennyy-dub/	Кашпо можно использовать как функциональную упаковку для подарка, подставку под цветы игрушки и разнообразные мелочи, в качестве украшения интерьера. Оно подходит как для живых, так и для искусственных цветов. Размеры кашпо:
Пакет влагостойкий для цветов Illusion, 24 х 12 х 12 см	Упаковка для цветов	176	5	https://www.sima-land.ru/7489521/paket-vlagostoykiy-dlya-cvetov-illusion-24-h-12-h-12-cm/	
Тубус 73х490 мм (470 мм внутр. Высота) картон, металлическая крышка	Подарочная упаковка	114	5	https://www.sima-land.ru/7774387/tubus-73h490-mm-470-mm-vnutr-vysota-karton-metallicheskaya-kryshka/	Картонный тубус с жестяными дном и крышкой золотого цвета является отличной прочной круглой коробкой для перевозки и хранения плакатов, постеров формата A2 и меньше, чертежей, документов, для рисунков, для сыпучих веществ, для детской комнаты, для школьников и студентов. Так же могут быть использованы во время переезда, для сохранности вещей и в качестве оригинальной упаковки для подарка, опять же, с сохранением содержимого. Внутренняя часть обработана белой бумагой.Плотные стенки из многослойного навивного картона толщиной 1,2 мм сохранят упакованные предметы в идеальном состоянии даже при длительной и суровой транспортировки. Металлическая крышка тубуса плотно закрывается и защищает содержимое от попадания внутрь пыли и влаги, обеспечивая дополнительную защиту. Также, благодаря металлической крышке, тубус выглядит эстетично и привлекательно. Идеальны для упаковки подарков, чая, кофе, сладостей, украшений и многого другого, сладостей, украшений и многого другого. Накануне праздника или знаменательного события, когда стоит вопрос о том, что презентовать взрослому, все мы озадачены подбором подарка, особенно, если сюрприз должен иметь VIP-статус.
Кружево шитьё, 55 мм × 13 ± 1 м, цвет белый	Отделочные материалы	579	4.9	https://www.sima-land.ru/9429336/kruzhevo-shite-55-mm-13-1-m-cvet-belyy/	
Игрушка из меховых палочек «Грини», зелёный дракон	Создание игрушек и кукол	399	4.9	https://www.sima-land.ru/9475149/igrushka-iz-mehovyh-palochek-grini-zelenyy-drakon/	Заманчиво-пушистый, загадочный, красочный символ 2024 года! Создайте необычного питомца — мехового дракона из пушистой проволоки — и погрузитесь в незабываемый процесс творчества. Особенности набора для творчества Увлекательно и полезно
Декор «Ёлочка зелёная в снегу», 8 × 8 × 15 см	Новый год	69	4.9	https://www.sima-land.ru/9643845/dekor-elochka-zelenaya-v-snegu-8-8-15-cm/	Декор в виде миниатюрной ёлочки станет отличным украшением вашего дома во время зимних праздников — Нового года и Рождества. Компактный размер позволит разместить её в любом уголке и создать при этом уютную волшебную атмосферу. Особенности Декоративная ёлочка станет хорошим решением для создания праздничного настроения в доме или офисе. Она отлично дополнит композицию из новогодних украшений или будет самостоятельным элементом декора. Подойдёт как для домашнего использования, так и для небольших рабочих пространств. Декор можно использовать как подарок, который порадует коллег или друзей и станет приятным напоминанием о наступающих праздниках. Также это удачное решение для тех, кто предпочитает минимализм в новогоднем оформлении.
